customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,avg_transaction_value,risk_score,preferred_channel,contact_fatigue_score
1315,b2c_new,1353,37,16,517.94,0.1961,email,0.0
1316,b2c_returning,23,1,0,2460.09,0.1536,whatsapp,0.0
1317,b2c_returning,126,3,1,8410.71,0.1118,email,0.0
1318,b2c_new,179,4,3,1205.31,0.0396,whatsapp,0.0
1319,b2c_returning,89,4,2,1154.06,0.0126,whatsapp,0.0
1320,b2c_returning,404,7,8,2123.25,0.1592,email,0.0
1321,b2c_new,374,9,6,3215.46,0.2079,email,0.0
1322,b2c_new,172,1,1,2852.24,0.2374,whatsapp,0.0
1323,b2c_new,141,1,0,1400.31,0.2173,email,0.0
1324,b2c_returning,162,5,3,1026.35,0.3829,email,0.0
1325,b2c_new,163,5,2,4522.56,0.1526,email,0.0
1326,b2c_returning,167,4,0,1046.64,0.1807,email,0.0
1327,b2c_new,151,2,2,470.7,0.199,whatsapp,0.0
1328,b2c_returning,225,3,2,650.78,0.2937,email,0.0
1329,b2c_new,354,5,1,1202.6,0.4465,none,0.0
1330,b2c_new,59,0,0,5116.86,0.0414,whatsapp,0.0
1331,b2c_returning,69,1,1,783.44,0.0697,none,0.0
1332,b2c_new,37,1,0,5223.3,0.0508,whatsapp,0.0
1333,b2c_returning,392,10,4,4493.18,0.2488,email,0.0
1334,b2b,225,4,3,41455.87,0.107,email,0.0
1335,b2b,283,5,3,23677.82,0.2016,email,0.0
1336,b2c_returning,49,2,1,785.8,0.0945,whatsapp,0.0
1337,b2c_new,897,14,1,1155.24,0.4241,whatsapp,0.0
1338,b2c_returning,104,1,0,6045.28,0.3254,email,0.0
1339,b2c_returning,209,5,1,1208.49,0.234,whatsapp,0.0
1340,b2c_new,388,5,1,1047.84,0.2633,email,0.0
1341,b2c_new,74,1,1,2053.61,0.1393,whatsapp,0.0
1342,b2c_returning,110,2,0,671.07,0.3326,email,0.0
1343,b2c_new,211,2,1,1769.24,0.2689,email,0.0
1344,b2c_returning,2355,38,17,1029.22,0.3852,sms,0.0
1345,b2b,236,0,0,79145.78,0.0499,none,0.0
1346,b2c_returning,764,17,6,946.91,0.1471,whatsapp,0.0
1347,b2c_new,532,11,6,6949.99,0.1192,sms,0.0
1348,b2c_new,250,9,0,810.32,0.1081,sms,0.0
1349,b2c_new,73,3,1,2163.5,0.0264,sms,0.0
1350,b2c_new,467,11,4,2554.88,0.3263,email,0.0
1351,b2c_returning,46,1,0,1987.79,0.067,whatsapp,0.0
1352,b2c_returning,760,18,8,1904.21,0.14,email,0.0
1353,b2c_new,215,6,2,3289.73,0.2519,sms,0.0
1354,b2c_new,16,0,0,2410.77,0.2275,email,0.0
1355,b2c_returning,132,2,0,1594.81,0.2004,whatsapp,0.0
1356,b2c_new,324,4,1,1122.64,0.0892,email,0.0
1357,b2c_returning,145,5,6,1602.82,0.1428,email,0.0
1358,b2c_new,342,4,2,1589.03,0.3871,sms,0.0
1359,b2c_returning,83,2,0,1567.3,0.1256,whatsapp,0.0
1360,b2c_new,55,2,2,1898.62,0.1421,none,0.0
1361,b2c_returning,168,3,0,671.17,0.2429,email,0.0
1362,b2c_new,185,4,3,876.76,0.1395,email,0.0
1363,b2c_returning,131,5,1,3222.08,0.1011,whatsapp,0.0
1364,b2c_new,543,10,3,372.5,0.0933,email,0.0
1365,b2c_new,83,1,1,4160.81,0.1091,email,0.0
1366,b2c_returning,238,11,4,1217.19,0.1982,email,0.0
1367,b2c_new,191,0,0,5791.65,0.3568,email,0.0
1368,b2c_new,44,0,0,4246.68,0.2012,whatsapp,0.0
1369,b2c_new,54,1,0,1431.33,0.2026,sms,0.0
1370,b2c_new,181,9,3,1539.08,0.1294,email,0.0
1371,b2c_new,1070,18,3,5490.77,0.268,email,0.0
1372,b2b,303,4,3,54470.2,0.3323,email,0.0
1373,b2c_new,38,0,0,3556.24,0.22,whatsapp,0.0
1374,b2c_returning,10,0,0,4009.72,0.0978,sms,0.0
1375,b2b,348,4,1,94057.66,0.2547,whatsapp,0.0
1376,b2c_new,165,6,1,2078.18,0.1167,none,0.0
1377,b2c_returning,502,11,4,1049.72,0.1351,sms,0.0
1378,b2c_returning,81,2,2,825.74,0.0524,none,0.0
1379,b2c_returning,246,5,0,2018.81,0.045,email,0.0
1380,b2c_new,385,3,1,1347.29,0.1882,email,0.0
1381,b2c_new,120,4,4,1602.25,0.0802,whatsapp,0.0
1382,b2c_new,122,7,1,1268.41,0.0639,email,0.0
1383,b2c_returning,184,2,1,748.0,0.215,whatsapp,0.0
1384,b2b,293,2,0,55900.93,0.0896,whatsapp,0.0
1385,b2b,177,4,2,132439.21,0.1396,none,0.0
1386,b2c_new,432,8,1,655.9,0.0885,sms,0.0
1387,b2c_returning,118,4,0,2044.53,0.211,whatsapp,0.0
1388,b2c_new,54,0,0,5221.37,0.2213,whatsapp,0.0
1389,b2b,1066,23,9,17115.34,0.3027,sms,0.0
1390,b2c_new,104,6,1,1251.92,0.0505,sms,0.0
1391,b2b,107,0,0,22007.36,0.1741,whatsapp,0.0
1392,b2c_returning,169,4,0,921.12,0.3893,email,0.0
1393,b2c_new,191,4,0,1070.59,0.1442,whatsapp,0.0
1394,b2c_new,127,2,1,1133.34,0.249,email,0.0
1395,b2c_returning,177,2,0,644.03,0.1193,whatsapp,0.0
1396,b2c_new,173,3,2,1319.17,0.1712,sms,0.0
1397,b2c_returning,210,5,2,2290.05,0.0443,email,0.0
1398,b2b,21,2,2,32002.21,0.213,whatsapp,0.0
1399,b2c_returning,978,21,3,2095.8,0.0594,sms,0.0
1400,b2c_new,157,6,1,5602.09,0.4917,whatsapp,0.0
1401,b2c_new,303,6,2,6506.18,0.0508,email,0.0
1402,b2c_new,52,1,0,1716.41,0.2309,email,0.0
1403,b2b,117,3,1,18799.05,0.2672,whatsapp,0.0
1404,b2c_new,98,2,0,1601.81,0.0012,sms,0.0
1405,b2c_new,675,7,1,1279.25,0.4613,email,0.0
1406,b2c_new,106,3,3,823.67,0.2355,sms,0.0
1407,b2b,356,7,4,32529.39,0.2499,sms,0.0
1408,b2c_new,100,2,0,3845.31,0.1432,none,0.0
1409,b2c_returning,119,2,0,737.63,0.2969,email,0.0
1410,b2c_returning,144,3,0,1472.29,0.186,sms,0.0
1411,b2c_returning,571,8,0,1423.4,0.102,email,0.0
1412,b2b,32,1,1,33905.72,0.2066,email,0.0
1413,b2c_returning,55,3,0,2163.49,0.1675,whatsapp,0.0
1414,b2b,31,0,0,88499.73,0.074,email,0.0
1415,b2c_new,67,1,1,6791.52,0.0502,email,0.0
1416,b2c_returning,86,2,0,978.67,0.0977,sms,0.0
1417,b2c_returning,42,0,0,941.74,0.1013,sms,0.0
1418,b2c_returning,92,2,2,2140.29,0.0555,none,0.0
1419,b2c_returning,29,2,1,4976.33,0.1842,whatsapp,0.0
1420,b2b,72,2,0,34793.15,0.1856,email,0.0
1421,b2c_returning,530,11,4,2269.93,0.2904,email,0.0
1422,b2c_new,258,5,1,1563.38,0.3107,whatsapp,0.0
1423,b2c_new,213,5,1,3273.27,0.1762,email,0.0
1424,b2c_new,72,2,1,2794.13,0.5106,email,0.0
1425,b2c_new,45,0,0,1862.18,0.1009,none,0.0
1426,b2c_new,64,2,0,2532.11,0.2161,whatsapp,0.0
1427,b2c_new,173,5,5,1135.41,0.1031,email,0.0
1428,b2c_new,393,7,2,3151.71,0.1476,email,0.0
1429,b2c_returning,405,11,1,4750.99,0.2345,whatsapp,0.0
1430,b2c_new,317,6,1,1930.73,0.3189,whatsapp,0.0
1431,b2b,92,1,0,28966.7,0.2691,email,0.0
1432,b2c_returning,184,7,5,1626.09,0.1481,sms,0.0
1433,b2c_new,134,2,0,3128.59,0.111,whatsapp,0.0
1434,b2c_new,150,3,1,1748.01,0.2002,email,0.0
1435,b2c_new,1125,23,11,777.27,0.2717,whatsapp,0.0
1436,b2b,36,0,0,31956.0,0.1424,whatsapp,0.0
1437,b2c_new,145,3,2,904.66,0.2458,sms,0.0
1438,b2c_returning,535,16,5,2422.82,0.0887,none,0.0
1439,b2b,48,2,0,36981.19,0.3091,email,0.0
1440,b2b,100,1,1,26768.87,0.1332,whatsapp,0.0
1441,b2c_new,111,5,3,1715.97,0.2399,sms,0.0
1442,b2c_new,147,2,2,454.23,0.3507,sms,0.0
1443,b2c_new,42,2,1,2272.22,0.2164,whatsapp,0.0
1444,b2c_new,307,7,2,832.63,0.2558,whatsapp,0.0
1445,b2c_new,327,4,1,1910.02,0.2791,sms,0.0
1446,b2c_returning,284,9,3,1349.28,0.3283,sms,0.0
1447,b2b,82,1,0,43269.68,0.2999,sms,0.0
1448,b2c_returning,194,5,0,865.7,0.1777,none,0.0
1449,b2c_returning,80,2,0,915.58,0.3213,whatsapp,0.0
1450,b2c_new,133,5,1,3580.4,0.1999,sms,0.0
1451,b2c_returning,1250,32,13,3231.21,0.1492,sms,0.0
1452,b2c_returning,196,0,0,8364.01,0.1945,whatsapp,0.0
1453,b2c_returning,61,1,0,1257.94,0.3694,whatsapp,0.0
1454,b2b,211,3,1,50970.1,0.2903,whatsapp,0.0
1455,b2c_new,53,0,0,1978.22,0.3295,whatsapp,0.0
1456,b2c_new,61,0,0,1403.68,0.2522,email,0.0
1457,b2c_new,70,3,1,1197.21,0.3036,email,0.0
1458,b2c_new,120,3,0,1869.9,0.1866,email,0.0
1459,b2b,418,11,4,43951.38,0.207,sms,0.0
1460,b2c_new,302,11,4,410.36,0.1356,whatsapp,0.0
1461,b2c_returning,288,4,4,1205.92,0.448,whatsapp,0.0
1462,b2c_returning,66,0,0,674.24,0.0978,whatsapp,0.0
1463,b2c_new,110,2,1,1616.24,0.1524,email,0.0
1464,b2c_new,229,4,0,2436.66,0.2846,whatsapp,0.0
1465,b2c_returning,102,1,1,3933.96,0.2477,none,0.0
1466,b2c_returning,140,1,0,1328.65,0.1346,email,0.0
1467,b2c_new,267,4,0,1939.01,0.1927,email,0.0
1468,b2c_new,131,2,0,554.49,0.2663,whatsapp,0.0
1469,b2c_returning,220,3,1,985.57,0.3755,email,0.0
1470,b2c_new,754,16,3,2080.87,0.2685,whatsapp,0.0
1471,b2b,154,1,0,109217.61,0.3621,sms,0.0
1472,b2c_new,520,10,4,4278.9,0.1953,sms,0.0
1473,b2c_new,297,4,0,2596.72,0.093,none,0.0
1474,b2c_new,48,1,0,955.6,0.1228,sms,0.0
1475,b2c_returning,66,4,0,637.8,0.1305,sms,0.0
1476,b2c_returning,85,1,0,1087.93,0.1867,email,0.0
1477,b2c_new,83,3,2,959.12,0.1233,email,0.0
1478,b2b,165,8,3,49392.0,0.07,sms,0.0
1479,b2c_new,312,11,1,672.35,0.1567,whatsapp,0.0
1480,b2c_new,557,10,3,1531.9,0.2934,email,0.0
1481,b2c_new,237,6,2,3005.28,0.0108,email,0.0
1482,b2c_new,120,4,1,1094.21,0.5958,sms,0.0
1483,b2c_returning,27,0,0,2457.65,0.1892,whatsapp,0.0
1484,b2c_new,191,6,3,1430.99,0.1181,email,0.0
1485,b2c_returning,184,4,0,2763.25,0.1692,whatsapp,0.0
1486,b2c_new,212,2,1,1037.95,0.1577,none,0.0
1487,b2b,1198,27,6,55562.96,0.227,email,0.0
1488,b2c_new,549,8,5,1957.91,0.3087,sms,0.0
1489,b2c_returning,364,7,3,4671.17,0.2562,whatsapp,0.0
1490,b2c_new,75,0,0,2661.55,0.1164,email,0.0
1491,b2c_new,113,3,0,2153.28,0.4,whatsapp,0.0
1492,b2c_returning,165,2,0,643.31,0.146,none,0.0
1493,b2c_returning,89,0,0,1246.22,0.0242,whatsapp,0.0
1494,b2c_returning,282,9,3,1027.89,0.5097,email,0.0
1495,b2c_new,248,7,3,1012.32,0.1012,email,0.0
1496,b2c_returning,67,2,0,1819.64,0.2037,sms,0.0
1497,b2c_returning,528,11,3,2130.51,0.4482,email,0.0
1498,b2c_returning,197,1,0,2189.66,0.1027,whatsapp,0.0
1499,b2c_new,37,0,0,4352.7,0.369,sms,0.0
1500,b2c_returning,171,7,2,2525.08,0.1765,whatsapp,0.0
1501,b2c_returning,231,6,1,762.08,0.1574,whatsapp,0.0
1502,b2b,432,11,7,36384.93,0.1011,email,0.0
1503,b2c_new,132,4,2,2709.74,0.1911,whatsapp,0.0
1504,b2c_new,379,10,2,4354.98,0.1205,whatsapp,0.0
1505,b2c_returning,213,4,1,1615.84,0.1742,sms,0.0
1506,b2c_returning,55,0,0,1626.87,0.1612,whatsapp,0.0
1507,b2c_returning,50,1,0,3830.57,0.1992,email,0.0
1508,b2c_new,494,11,4,2039.68,0.116,whatsapp,0.0
1509,b2c_new,528,14,4,587.96,0.1357,none,0.0
1510,b2c_returning,240,8,4,506.0,0.2355,whatsapp,0.0
1511,b2c_new,691,16,2,6529.5,0.2401,email,0.0
1512,b2c_new,465,12,4,542.36,0.3806,email,0.0
1513,b2c_returning,333,7,4,1601.18,0.0283,none,0.0
1514,b2c_returning,79,0,0,3339.99,0.2807,whatsapp,0.0
1515,b2c_returning,855,25,9,523.38,0.2435,email,0.0
1516,b2c_new,291,8,2,844.25,0.2177,whatsapp,0.0
1517,b2c_new,127,4,0,752.07,0.023,email,0.0
1518,b2b,98,5,3,27349.7,0.3854,none,0.0
1519,b2c_new,226,9,2,7392.71,0.1778,sms,0.0
1520,b2c_new,40,0,0,1076.66,0.2044,email,0.0
1521,b2c_new,337,11,1,2700.5,0.0617,email,0.0
1522,b2c_returning,76,2,2,2233.19,0.1067,email,0.0
1523,b2c_returning,251,9,3,1478.8,0.1105,whatsapp,0.0
1524,b2c_returning,112,2,1,576.4,0.2865,whatsapp,0.0
1525,b2c_returning,141,3,1,9052.23,0.3445,whatsapp,0.0
1526,b2c_new,91,5,1,504.89,0.1462,email,0.0
1527,b2c_new,155,3,0,2088.11,0.1389,whatsapp,0.0
1528,b2c_new,985,18,6,1143.93,0.1682,whatsapp,0.0
1529,b2c_new,626,12,4,3645.27,0.1764,whatsapp,0.0
1530,b2c_new,247,4,1,3254.21,0.0931,whatsapp,0.0
1531,b2c_new,175,4,4,907.21,0.0653,email,0.0
1532,b2c_new,384,17,6,1035.31,0.3416,whatsapp,0.0
1533,b2c_returning,497,10,0,608.16,0.1336,email,0.0
1534,b2c_returning,85,2,0,2062.97,0.2963,whatsapp,0.0
1535,b2c_new,167,5,4,2960.63,0.0636,sms,0.0
1536,b2c_new,34,1,0,1321.31,0.1224,email,0.0
1537,b2c_returning,494,16,4,1516.53,0.2048,email,0.0
1538,b2c_returning,1154,32,9,6843.36,0.1605,none,0.0
1539,b2c_returning,193,9,3,3466.53,0.1188,whatsapp,0.0
1540,b2c_new,26,0,0,4623.82,0.3153,sms,0.0
1541,b2c_returning,311,7,2,374.69,0.0817,none,0.0
1542,b2c_new,79,0,0,2640.11,0.1747,sms,0.0
1543,b2c_new,99,1,0,2146.3,0.2406,whatsapp,0.0
1544,b2c_new,316,13,3,749.31,0.2043,whatsapp,0.0
1545,b2c_new,226,5,0,866.8,0.315,whatsapp,0.0
1546,b2c_new,116,3,0,1544.78,0.1382,email,0.0
1547,b2c_new,100,0,0,703.55,0.168,none,0.0
1548,b2c_returning,201,2,1,1029.11,0.1645,whatsapp,0.0
1549,b2c_new,124,4,1,1303.0,0.3059,sms,0.0
1550,b2c_new,66,2,0,2689.22,0.0962,whatsapp,0.0
1551,b2c_new,133,2,1,1097.49,0.2914,email,0.0
1552,b2c_new,244,7,5,1316.16,0.0773,email,0.0
1553,b2c_new,153,4,6,3687.03,0.0793,whatsapp,0.0
1554,b2c_new,50,1,0,523.51,0.1025,whatsapp,0.0
1555,b2c_new,438,10,6,2110.42,0.2339,sms,0.0
1556,b2c_returning,15,0,0,2364.03,0.1267,whatsapp,0.0
1557,b2b,120,7,1,28417.46,0.0848,none,0.0
1558,b2c_new,103,4,2,1267.24,0.1069,email,0.0
1559,b2c_returning,205,7,2,854.18,0.1409,email,0.0
1560,b2c_returning,298,7,2,5214.52,0.2228,email,0.0
1561,b2b,496,18,7,90371.33,0.2115,none,0.0
1562,b2c_returning,94,3,0,823.55,0.3041,email,0.0
1563,b2c_returning,305,9,0,1825.63,0.2577,sms,0.0
1564,b2b,214,4,4,26110.89,0.1383,none,0.0
1565,b2c_returning,38,1,2,3755.98,0.014,whatsapp,0.0
1566,b2c_new,995,23,11,1495.06,0.1548,email,0.0
1567,b2c_new,49,1,1,4112.86,0.2463,none,0.0
1568,b2c_new,262,6,1,2464.35,0.1668,email,0.0
1569,b2c_new,255,12,1,1371.68,0.0991,sms,0.0
1570,b2c_new,230,5,1,3925.91,0.1963,email,0.0
1571,b2c_new,115,1,1,1141.34,0.2764,whatsapp,0.0
1572,b2c_returning,378,7,0,1438.62,0.2649,email,0.0
1573,b2c_returning,44,2,1,2606.99,0.2986,whatsapp,0.0
1574,b2c_returning,169,1,0,2109.44,0.1866,whatsapp,0.0
1575,b2c_new,108,3,1,1123.23,0.1316,email,0.0
1576,b2c_new,97,2,0,614.06,0.2506,whatsapp,0.0
1577,b2c_returning,264,5,4,1776.66,0.1743,whatsapp,0.0
1578,b2c_returning,474,4,0,1081.99,0.3704,sms,0.0
1579,b2b,132,3,0,46010.65,0.3627,sms,0.0
1580,b2c_returning,363,5,2,1340.58,0.153,sms,0.0
1581,b2c_returning,188,1,0,1089.25,0.258,sms,0.0
1582,b2c_new,80,2,1,1491.94,0.0544,whatsapp,0.0
1583,b2c_new,142,5,4,1709.82,0.089,email,0.0
1584,b2c_new,137,2,1,2927.92,0.2743,sms,0.0
1585,b2c_returning,96,8,1,2420.61,0.3517,whatsapp,0.0
1586,b2b,264,6,3,44991.28,0.0738,none,0.0
1587,b2c_new,222,5,2,1987.33,0.0924,email,0.0
1588,b2c_returning,43,0,0,1123.82,0.0362,email,0.0
1589,b2c_new,40,0,0,1602.2,0.4847,whatsapp,0.0
1590,b2c_new,263,8,3,2679.45,0.238,none,0.0
1591,b2c_new,86,4,1,3633.46,0.0851,whatsapp,0.0
1592,b2c_new,236,6,4,4603.49,0.2433,whatsapp,0.0
1593,b2b,363,11,1,52764.15,0.1094,email,0.0
1594,b2c_new,57,1,0,4411.69,0.0453,none,0.0
1595,b2c_returning,50,1,1,1742.94,0.1349,whatsapp,0.0
1596,b2c_returning,812,14,8,940.75,0.6151,whatsapp,0.0
1597,b2c_new,246,2,1,1560.71,0.2439,whatsapp,0.0
1598,b2c_new,123,0,0,4200.97,0.2421,whatsapp,0.0
1599,b2c_returning,77,0,0,2479.06,0.0721,email,0.0
1600,b2c_new,113,3,2,770.56,0.1214,email,0.0
1601,b2b,61,1,1,39968.63,0.3755,email,0.0
1602,b2c_new,398,8,0,759.71,0.2162,none,0.0
1603,b2c_returning,89,2,0,1078.65,0.0887,sms,0.0
1604,b2c_returning,481,6,0,1900.28,0.3911,whatsapp,0.0
1605,b2c_new,125,1,0,818.29,0.2506,email,0.0
1606,b2c_new,70,2,0,1333.7,0.0574,sms,0.0
1607,b2b,122,8,1,50063.6,0.0774,email,0.0
1608,b2c_new,16,0,0,5585.94,0.3333,none,0.0
1609,b2c_new,161,5,3,5328.76,0.1675,sms,0.0
1610,b2c_new,154,2,1,512.4,0.3352,whatsapp,0.0
1611,b2c_new,378,5,0,5808.91,0.4358,email,0.0
1612,b2c_returning,32,1,0,1919.33,0.1858,email,0.0
1613,b2c_returning,512,11,1,1900.97,0.1496,email,0.0
1614,b2c_new,376,7,2,3698.84,0.0235,email,0.0
1615,b2c_returning,555,10,5,2945.29,0.1323,whatsapp,0.0
1616,b2c_new,171,3,1,486.61,0.0791,email,0.0
1617,b2c_new,448,10,3,1172.41,0.1466,sms,0.0
1618,b2c_returning,47,1,0,1393.11,0.2667,email,0.0
1619,b2b,341,6,2,42742.37,0.1308,none,0.0
1620,b2c_new,89,2,1,3617.55,0.0678,email,0.0
1621,b2c_new,40,1,0,4928.51,0.2051,whatsapp,0.0
1622,b2c_returning,65,2,1,1786.74,0.1759,whatsapp,0.0
1623,b2c_returning,180,2,0,2218.43,0.1444,none,0.0
1624,b2c_new,85,1,0,1785.84,0.356,whatsapp,0.0
1625,b2c_new,252,8,1,1929.37,0.111,whatsapp,0.0
1626,b2c_returning,35,1,0,3936.0,0.2338,whatsapp,0.0
1627,b2c_new,26,0,0,523.06,0.2031,whatsapp,0.0
1628,b2c_new,619,11,4,2529.59,0.2623,whatsapp,0.0
1629,b2c_new,406,9,6,1815.0,0.4728,sms,0.0
1630,b2c_new,70,2,0,1092.38,0.2619,whatsapp,0.0
1631,b2c_new,179,1,0,1265.47,0.1456,none,0.0
1632,b2c_returning,450,9,3,6491.19,0.1618,email,0.0
1633,b2c_returning,262,7,1,710.73,0.1759,whatsapp,0.0
1634,b2c_returning,205,5,0,1599.67,0.0914,email,0.0
1635,b2b,482,13,1,29348.33,0.2733,sms,0.0
1636,b2c_new,93,5,2,739.85,0.2325,whatsapp,0.0
1637,b2c_new,185,6,2,1307.96,0.1524,sms,0.0
1638,b2b,177,5,0,23420.99,0.1163,email,0.0
1639,b2c_new,140,6,2,2402.83,0.1911,whatsapp,0.0
1640,b2c_returning,126,1,0,1701.6,0.1138,email,0.0
1641,b2c_returning,192,5,1,961.78,0.252,sms,0.0
1642,b2c_new,185,4,0,2461.99,0.0807,email,0.0
1643,b2c_new,70,0,0,1677.6,0.2639,none,0.0
1644,b2c_new,370,14,2,2793.28,0.1031,sms,0.0
1645,b2c_new,74,0,0,3436.22,0.3642,whatsapp,0.0
1646,b2c_new,147,1,0,635.98,0.1354,sms,0.0
1647,b2c_new,137,1,1,3709.8,0.1989,email,0.0
1648,b2c_returning,248,5,2,1506.13,0.0669,email,0.0
1649,b2b,26,0,0,35841.45,0.1449,sms,0.0
1650,b2c_returning,401,13,6,2543.39,0.1886,whatsapp,0.0
1651,b2c_new,97,1,0,6590.6,0.2432,whatsapp,0.0
1652,b2c_new,539,9,2,1807.9,0.4177,email,0.0
1653,b2c_new,117,1,1,1357.26,0.0474,sms,0.0
1654,b2c_new,172,4,1,1256.98,0.3556,sms,0.0
1655,b2b,1007,27,6,43519.04,0.2,whatsapp,0.0
1656,b2c_new,140,6,1,3169.13,0.0535,whatsapp,0.0
1657,b2c_new,548,18,5,832.6,0.3527,whatsapp,0.0
1658,b2c_returning,186,4,2,3149.73,0.2296,whatsapp,0.0
1659,b2c_new,261,10,2,1539.32,0.1548,whatsapp,0.0
1660,b2c_new,191,4,1,523.89,0.3826,email,0.0
1661,b2c_new,386,13,3,5101.71,0.0299,sms,0.0
1662,b2c_returning,97,1,1,169.43,0.3118,whatsapp,0.0
1663,b2c_returning,74,2,1,1699.88,0.0563,email,0.0
1664,b2c_new,101,3,1,2120.3,0.1749,email,0.0
1665,b2b,196,7,2,37448.9,0.2074,whatsapp,0.0
1666,b2c_returning,147,4,0,2451.41,0.1465,sms,0.0
1667,b2c_returning,341,6,0,1126.3,0.0717,email,0.0
1668,b2c_new,582,10,1,1512.59,0.1224,whatsapp,0.0
1669,b2c_new,74,2,3,4608.46,0.2262,email,0.0
1670,b2c_returning,92,0,0,1989.12,0.3105,whatsapp,0.0
1671,b2c_new,49,1,1,1408.31,0.0779,email,0.0
1672,b2c_returning,1119,30,16,1597.54,0.0787,whatsapp,0.0
1673,b2c_returning,236,4,2,6240.49,0.1788,whatsapp,0.0
1674,b2c_new,277,7,0,2389.34,0.0851,email,0.0
1675,b2c_returning,53,2,1,969.62,0.0857,whatsapp,0.0
1676,b2b,179,6,5,22915.95,0.047,whatsapp,0.0
1677,b2c_returning,284,10,4,782.5,0.2914,whatsapp,0.0
1678,b2c_new,143,0,0,1312.05,0.3777,email,0.0
1679,b2c_returning,473,7,4,5547.3,0.1435,whatsapp,0.0
1680,b2c_returning,1441,29,12,1602.16,0.2913,none,0.0
1681,b2c_returning,76,2,1,706.01,0.1002,whatsapp,0.0
1682,b2c_returning,71,2,1,2433.76,0.2761,none,0.0
1683,b2c_returning,81,1,0,1367.5,0.2107,sms,0.0
1684,b2c_new,763,17,8,2666.52,0.1425,whatsapp,0.0
1685,b2c_new,459,15,6,1519.08,0.0803,whatsapp,0.0
1686,b2c_new,159,4,2,4950.44,0.15,email,0.0
1687,b2c_returning,186,4,2,951.55,0.0601,whatsapp,0.0
1688,b2c_returning,86,0,1,796.26,0.054,sms,0.0
1689,b2c_returning,401,17,4,3469.83,0.1539,none,0.0
1690,b2c_new,127,5,1,442.77,0.2534,whatsapp,0.0
1691,b2c_returning,142,1,0,1595.89,0.2083,whatsapp,0.0
1692,b2b,311,7,2,33910.93,0.1497,whatsapp,0.0
1693,b2c_new,151,2,1,387.4,0.2354,whatsapp,0.0
1694,b2c_returning,145,3,2,1883.32,0.3517,sms,0.0
1695,b2c_returning,181,3,0,631.68,0.1914,whatsapp,0.0
1696,b2c_returning,368,6,0,494.8,0.1349,email,0.0
1697,b2c_new,792,16,3,853.53,0.2389,whatsapp,0.0
1698,b2c_returning,304,12,3,1583.14,0.0896,email,0.0
1699,b2b,370,6,2,30272.03,0.3586,whatsapp,0.0
1700,b2c_returning,150,0,0,3906.86,0.0719,sms,0.0
1701,b2b,95,1,0,21792.44,0.056,none,0.0
1702,b2b,324,4,2,20854.69,0.1788,whatsapp,0.0
1703,b2c_new,209,5,1,719.54,0.1702,whatsapp,0.0
1704,b2c_returning,50,1,0,2105.73,0.1628,email,0.0
1705,b2c_new,133,4,1,7606.6,0.2133,whatsapp,0.0
1706,b2b,167,5,2,64277.25,0.2276,whatsapp,0.0
1707,b2c_new,113,3,1,1194.71,0.1136,sms,0.0
1708,b2c_new,683,15,3,856.66,0.1343,whatsapp,0.0
1709,b2c_returning,277,4,3,4123.54,0.0921,whatsapp,0.0
1710,b2c_new,619,9,3,3444.2,0.0983,email,0.0
1711,b2c_returning,228,5,3,1317.05,0.2017,sms,0.0
1712,b2c_new,193,5,0,1183.48,0.3515,whatsapp,0.0
1713,b2b,77,1,0,24876.98,0.3558,sms,0.0
1714,b2c_returning,181,3,2,1470.01,0.3578,whatsapp,0.0
1715,b2c_new,182,2,0,3675.55,0.0607,whatsapp,0.0
1716,b2c_returning,52,1,0,1853.09,0.1383,sms,0.0
1717,b2c_new,110,5,2,4433.28,0.0812,none,0.0
1718,b2c_returning,134,2,0,1087.27,0.0834,email,0.0
1719,b2c_returning,261,3,1,356.61,0.1291,email,0.0
1720,b2c_returning,272,9,2,11150.91,0.0999,email,0.0
1721,b2c_new,106,3,1,2091.74,0.2752,none,0.0
1722,b2c_new,274,3,0,3104.2,0.1636,email,0.0
1723,b2c_returning,152,2,2,1037.2,0.1651,email,0.0
1724,b2c_returning,13,0,0,693.51,0.5187,email,0.0
1725,b2c_new,116,2,0,2005.94,0.1684,whatsapp,0.0
1726,b2c_new,475,10,5,446.46,0.2892,email,0.0
1727,b2c_new,39,0,0,1493.08,0.2143,email,0.0
1728,b2c_returning,199,3,0,3681.81,0.1818,sms,0.0
1729,b2c_new,749,13,3,2463.83,0.2381,whatsapp,0.0
1730,b2c_new,90,2,1,2151.61,0.0766,whatsapp,0.0
1731,b2b,180,4,1,73694.08,0.1349,whatsapp,0.0
1732,b2c_new,55,2,0,2340.88,0.3295,whatsapp,0.0
1733,b2c_returning,778,17,9,474.59,0.4908,whatsapp,0.0
1734,b2c_new,166,3,2,1621.64,0.0343,whatsapp,0.0
1735,b2c_returning,187,2,0,6927.57,0.1504,whatsapp,0.0
1736,b2c_returning,609,10,5,1449.45,0.1173,sms,0.0
1737,b2c_returning,326,5,0,6636.96,0.036,none,0.0
1738,b2c_new,81,3,0,3685.25,0.1141,whatsapp,0.0
1739,b2c_returning,100,2,2,1352.36,0.0181,whatsapp,0.0
1740,b2c_returning,281,6,1,844.88,0.3777,sms,0.0
1741,b2c_new,102,1,1,2283.51,0.0765,email,0.0
