transaction_id,customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,risk_score,amount,failure_type,payment_method,attempt_number,is_subscription,contact_fatigue_score,action,true_prob_HIDDEN,outcome,failure_action,segment_action,event_type,split
6843,2693,b2c_returning,140,2,1,0.2478,1172.58,customer_abandoned,netbanking,2,False,0.3,discount,0.1357,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
6843,2693,b2c_returning,140,2,1,0.2478,1172.58,customer_abandoned,netbanking,2,False,0.3,wait,0.0241,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
6843,2693,b2c_returning,140,2,1,0.2478,1172.58,customer_abandoned,netbanking,2,False,0.3,close,0.0082,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
6843,2693,b2c_returning,140,2,1,0.2478,1172.58,customer_abandoned,netbanking,2,False,0.3,reminder,0.0573,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
6843,2693,b2c_returning,140,2,1,0.2478,1172.58,customer_abandoned,netbanking,2,False,0.3,payment_link,0.0633,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,discount,0.375,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,wait,0.1581,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,close,0.108,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,retry,0.5098,1,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,reminder,0.2196,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
9327,3447,b2c_returning,138,1,1,0.0443,645.18,temporary_bank_decline,card,1,False,0.0,payment_link,0.5399,1,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
5727,1746,b2c_returning,211,4,1,0.1417,2025.76,risk_block,wallet,1,False,0.0,close,0.0042,0,risk_block__close,b2c_returning__close,temporary_payment_failure,train
5727,1746,b2c_returning,211,4,1,0.1417,2025.76,risk_block,wallet,1,False,0.0,wait,0.0023,0,risk_block__wait,b2c_returning__wait,temporary_payment_failure,train
9788,1584,b2c_new,137,2,1,0.2743,2535.86,customer_abandoned,wallet,2,False,0.3,discount,0.0437,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,train
9788,1584,b2c_new,137,2,1,0.2743,2535.86,customer_abandoned,wallet,2,False,0.3,wait,0.0282,1,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,train
9788,1584,b2c_new,137,2,1,0.2743,2535.86,customer_abandoned,wallet,2,False,0.3,close,0.0136,0,customer_abandoned__close,b2c_new__close,checkout_abandonment,train
9788,1584,b2c_new,137,2,1,0.2743,2535.86,customer_abandoned,wallet,2,False,0.3,reminder,0.0229,0,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,train
9788,1584,b2c_new,137,2,1,0.2743,2535.86,customer_abandoned,wallet,2,False,0.3,payment_link,0.0508,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,discount,0.2091,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,wait,0.0879,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,close,0.1043,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,retry,0.4551,1,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,reminder,0.3429,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
2644,1595,b2c_returning,50,1,1,0.1349,1526.79,temporary_bank_decline,upi,1,False,0.0,payment_link,0.3028,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,discount,0.4537,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,val
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,wait,0.1392,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,val
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,close,0.3157,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,val
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,retry,0.2344,0,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,val
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,reminder,0.3452,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,val
7415,1794,b2c_returning,350,5,1,0.3493,2485.78,temporary_bank_decline,upi,1,False,0.0,payment_link,0.1697,1,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,val
977,836,b2c_returning,34,0,0,0.1388,2134.16,customer_abandoned,card,2,False,0.3,discount,0.0214,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
977,836,b2c_returning,34,0,0,0.1388,2134.16,customer_abandoned,card,2,False,0.3,wait,0.0177,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
977,836,b2c_returning,34,0,0,0.1388,2134.16,customer_abandoned,card,2,False,0.3,close,0.0304,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
977,836,b2c_returning,34,0,0,0.1388,2134.16,customer_abandoned,card,2,False,0.3,reminder,0.0145,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
977,836,b2c_returning,34,0,0,0.1388,2134.16,customer_abandoned,card,2,False,0.3,payment_link,0.0302,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
2622,3027,b2c_new,185,1,0,0.0819,2865.53,network_timeout,card,1,False,0.0,wait,0.5457,1,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
2622,3027,b2c_new,185,1,0,0.0819,2865.53,network_timeout,card,1,False,0.0,close,0.2145,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
2622,3027,b2c_new,185,1,0,0.0819,2865.53,network_timeout,card,1,False,0.0,retry,0.5099,1,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
2622,3027,b2c_new,185,1,0,0.0819,2865.53,network_timeout,card,1,False,0.0,reminder,0.1984,1,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
2622,3027,b2c_new,185,1,0,0.0819,2865.53,network_timeout,card,1,False,0.0,payment_link,0.3512,0,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
4715,356,b2c_returning,294,8,2,0.071,969.05,network_timeout,card,2,False,0.3,wait,0.2396,1,network_timeout__wait,b2c_returning__wait,repeated_payment_failure,test
4715,356,b2c_returning,294,8,2,0.071,969.05,network_timeout,card,2,False,0.3,close,0.086,0,network_timeout__close,b2c_returning__close,repeated_payment_failure,test
4715,356,b2c_returning,294,8,2,0.071,969.05,network_timeout,card,2,False,0.3,retry,0.6719,1,network_timeout__retry,b2c_returning__retry,repeated_payment_failure,test
4715,356,b2c_returning,294,8,2,0.071,969.05,network_timeout,card,2,False,0.3,reminder,0.231,0,network_timeout__reminder,b2c_returning__reminder,repeated_payment_failure,test
4715,356,b2c_returning,294,8,2,0.071,969.05,network_timeout,card,2,False,0.3,payment_link,0.5181,0,network_timeout__payment_link,b2c_returning__payment_link,repeated_payment_failure,test
8569,467,b2c_returning,91,4,0,0.2316,2831.3,subscription_mandate_fail,card,1,True,0.0,discount,0.0577,0,subscription_mandate_fail__discount,b2c_returning__discount,subscription_mandate_failure,train
8569,467,b2c_returning,91,4,0,0.2316,2831.3,subscription_mandate_fail,card,1,True,0.0,wait,0.0108,0,subscription_mandate_fail__wait,b2c_returning__wait,subscription_mandate_failure,train
8569,467,b2c_returning,91,4,0,0.2316,2831.3,subscription_mandate_fail,card,1,True,0.0,close,0.0216,0,subscription_mandate_fail__close,b2c_returning__close,subscription_mandate_failure,train
8569,467,b2c_returning,91,4,0,0.2316,2831.3,subscription_mandate_fail,card,1,True,0.0,reminder,0.0284,0,subscription_mandate_fail__reminder,b2c_returning__reminder,subscription_mandate_failure,train
8569,467,b2c_returning,91,4,0,0.2316,2831.3,subscription_mandate_fail,card,1,True,0.0,payment_link,0.085,0,subscription_mandate_fail__payment_link,b2c_returning__payment_link,subscription_mandate_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,discount,0.2926,0,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,wait,0.1749,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,close,0.0503,1,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,retry,0.1943,0,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,reminder,0.1163,0,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
8693,1101,b2c_new,138,2,0,0.1609,3010.47,temporary_bank_decline,card,1,False,0.0,payment_link,0.2898,1,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,discount,0.1865,0,temporary_bank_decline__discount,b2c_new__discount,repeated_payment_failure,test
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,wait,0.1402,0,temporary_bank_decline__wait,b2c_new__wait,repeated_payment_failure,test
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,close,0.0699,0,temporary_bank_decline__close,b2c_new__close,repeated_payment_failure,test
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,retry,0.0599,0,temporary_bank_decline__retry,b2c_new__retry,repeated_payment_failure,test
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,reminder,0.0969,0,temporary_bank_decline__reminder,b2c_new__reminder,repeated_payment_failure,test
4351,3245,b2c_new,15,0,0,0.1749,3199.06,temporary_bank_decline,upi,2,False,0.3,payment_link,0.0596,0,temporary_bank_decline__payment_link,b2c_new__payment_link,repeated_payment_failure,test
6294,5,b2c_new,469,9,1,0.143,3928.07,network_timeout,card,1,False,0.0,wait,0.3656,0,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
6294,5,b2c_new,469,9,1,0.143,3928.07,network_timeout,card,1,False,0.0,close,0.3859,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
6294,5,b2c_new,469,9,1,0.143,3928.07,network_timeout,card,1,False,0.0,retry,0.5759,0,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
6294,5,b2c_new,469,9,1,0.143,3928.07,network_timeout,card,1,False,0.0,reminder,0.2088,0,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
6294,5,b2c_new,469,9,1,0.143,3928.07,network_timeout,card,1,False,0.0,payment_link,0.4987,1,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,discount,0.5659,1,temporary_bank_decline__discount,b2c_returning__discount,repeated_payment_failure,test
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,wait,0.1027,0,temporary_bank_decline__wait,b2c_returning__wait,repeated_payment_failure,test
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,close,0.1049,0,temporary_bank_decline__close,b2c_returning__close,repeated_payment_failure,test
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,retry,0.2032,0,temporary_bank_decline__retry,b2c_returning__retry,repeated_payment_failure,test
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,reminder,0.3493,0,temporary_bank_decline__reminder,b2c_returning__reminder,repeated_payment_failure,test
3990,2440,b2c_returning,176,2,1,0.1219,681.4,temporary_bank_decline,netbanking,2,False,0.3,payment_link,0.2155,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,repeated_payment_failure,test
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,discount,0.2017,0,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,wait,0.1234,1,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,close,0.0676,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,retry,0.4174,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,reminder,0.3569,0,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
3143,1222,b2c_new,104,4,0,0.1393,2222.28,temporary_bank_decline,upi,1,False,0.0,payment_link,0.2711,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
5327,1045,b2c_new,478,10,3,0.1615,1834.49,network_timeout,card,1,False,0.0,wait,0.7107,1,network_timeout__wait,b2c_new__wait,temporary_payment_failure,train
5327,1045,b2c_new,478,10,3,0.1615,1834.49,network_timeout,card,1,False,0.0,close,0.3761,0,network_timeout__close,b2c_new__close,temporary_payment_failure,train
5327,1045,b2c_new,478,10,3,0.1615,1834.49,network_timeout,card,1,False,0.0,retry,0.4884,1,network_timeout__retry,b2c_new__retry,temporary_payment_failure,train
5327,1045,b2c_new,478,10,3,0.1615,1834.49,network_timeout,card,1,False,0.0,reminder,0.4232,0,network_timeout__reminder,b2c_new__reminder,temporary_payment_failure,train
5327,1045,b2c_new,478,10,3,0.1615,1834.49,network_timeout,card,1,False,0.0,payment_link,0.3454,0,network_timeout__payment_link,b2c_new__payment_link,temporary_payment_failure,train
3128,819,b2c_returning,216,8,4,0.0506,1259.87,network_timeout,netbanking,1,False,0.0,wait,0.2273,0,network_timeout__wait,b2c_returning__wait,temporary_payment_failure,val
3128,819,b2c_returning,216,8,4,0.0506,1259.87,network_timeout,netbanking,1,False,0.0,close,0.5776,0,network_timeout__close,b2c_returning__close,temporary_payment_failure,val
3128,819,b2c_returning,216,8,4,0.0506,1259.87,network_timeout,netbanking,1,False,0.0,retry,0.716,1,network_timeout__retry,b2c_returning__retry,temporary_payment_failure,val
3128,819,b2c_returning,216,8,4,0.0506,1259.87,network_timeout,netbanking,1,False,0.0,reminder,0.4275,0,network_timeout__reminder,b2c_returning__reminder,temporary_payment_failure,val
3128,819,b2c_returning,216,8,4,0.0506,1259.87,network_timeout,netbanking,1,False,0.0,payment_link,0.4922,0,network_timeout__payment_link,b2c_returning__payment_link,temporary_payment_failure,val
8280,1044,b2c_returning,171,6,2,0.1029,1718.5,customer_abandoned,upi,3,False,0.6,discount,0.0733,0,customer_abandoned__discount,b2c_returning__discount,checkout_abandonment,train
8280,1044,b2c_returning,171,6,2,0.1029,1718.5,customer_abandoned,upi,3,False,0.6,wait,0.0503,0,customer_abandoned__wait,b2c_returning__wait,checkout_abandonment,train
8280,1044,b2c_returning,171,6,2,0.1029,1718.5,customer_abandoned,upi,3,False,0.6,close,0.0228,0,customer_abandoned__close,b2c_returning__close,checkout_abandonment,train
8280,1044,b2c_returning,171,6,2,0.1029,1718.5,customer_abandoned,upi,3,False,0.6,reminder,0.0267,0,customer_abandoned__reminder,b2c_returning__reminder,checkout_abandonment,train
8280,1044,b2c_returning,171,6,2,0.1029,1718.5,customer_abandoned,upi,3,False,0.6,payment_link,0.0215,0,customer_abandoned__payment_link,b2c_returning__payment_link,checkout_abandonment,train
6237,3159,b2b,304,9,1,0.1069,30878.98,network_timeout,card,1,False,0.0,wait,0.3088,1,network_timeout__wait,b2b__wait,temporary_payment_failure,train
6237,3159,b2b,304,9,1,0.1069,30878.98,network_timeout,card,1,False,0.0,close,0.0794,0,network_timeout__close,b2b__close,temporary_payment_failure,train
6237,3159,b2b,304,9,1,0.1069,30878.98,network_timeout,card,1,False,0.0,retry,0.2194,0,network_timeout__retry,b2b__retry,temporary_payment_failure,train
6237,3159,b2b,304,9,1,0.1069,30878.98,network_timeout,card,1,False,0.0,reminder,0.2295,0,network_timeout__reminder,b2b__reminder,temporary_payment_failure,train
6237,3159,b2b,304,9,1,0.1069,30878.98,network_timeout,card,1,False,0.0,payment_link,0.3107,1,network_timeout__payment_link,b2b__payment_link,temporary_payment_failure,train
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,discount,0.4823,0,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,val
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,wait,0.3115,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,val
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,close,0.3019,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,val
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,retry,0.4784,1,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,val
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,reminder,0.3139,1,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,val
4664,596,b2c_new,848,17,10,0.0734,934.75,temporary_bank_decline,upi,1,False,0.0,payment_link,0.6348,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,val
773,2117,b2c_new,248,8,2,0.3594,1476.38,subscription_mandate_fail,card,1,True,0.0,discount,0.1913,0,subscription_mandate_fail__discount,b2c_new__discount,subscription_mandate_failure,train
773,2117,b2c_new,248,8,2,0.3594,1476.38,subscription_mandate_fail,card,1,True,0.0,wait,0.1504,0,subscription_mandate_fail__wait,b2c_new__wait,subscription_mandate_failure,train
773,2117,b2c_new,248,8,2,0.3594,1476.38,subscription_mandate_fail,card,1,True,0.0,close,0.049,0,subscription_mandate_fail__close,b2c_new__close,subscription_mandate_failure,train
773,2117,b2c_new,248,8,2,0.3594,1476.38,subscription_mandate_fail,card,1,True,0.0,reminder,0.0743,0,subscription_mandate_fail__reminder,b2c_new__reminder,subscription_mandate_failure,train
773,2117,b2c_new,248,8,2,0.3594,1476.38,subscription_mandate_fail,card,1,True,0.0,payment_link,0.14,0,subscription_mandate_fail__payment_link,b2c_new__payment_link,subscription_mandate_failure,train
5136,2163,b2c_new,255,8,2,0.2049,1282.59,customer_abandoned,netbanking,1,False,0.0,discount,0.0989,0,customer_abandoned__discount,b2c_new__discount,checkout_abandonment,val
5136,2163,b2c_new,255,8,2,0.2049,1282.59,customer_abandoned,netbanking,1,False,0.0,wait,0.0416,0,customer_abandoned__wait,b2c_new__wait,checkout_abandonment,val
5136,2163,b2c_new,255,8,2,0.2049,1282.59,customer_abandoned,netbanking,1,False,0.0,close,0.0184,0,customer_abandoned__close,b2c_new__close,checkout_abandonment,val
5136,2163,b2c_new,255,8,2,0.2049,1282.59,customer_abandoned,netbanking,1,False,0.0,reminder,0.0815,0,customer_abandoned__reminder,b2c_new__reminder,checkout_abandonment,val
5136,2163,b2c_new,255,8,2,0.2049,1282.59,customer_abandoned,netbanking,1,False,0.0,payment_link,0.1712,0,customer_abandoned__payment_link,b2c_new__payment_link,checkout_abandonment,val
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,discount,0.0432,0,temporary_bank_decline__discount,b2b__discount,repeated_payment_failure,train
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,wait,0.0392,0,temporary_bank_decline__wait,b2b__wait,repeated_payment_failure,train
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,close,0.0535,0,temporary_bank_decline__close,b2b__close,repeated_payment_failure,train
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,retry,0.1138,0,temporary_bank_decline__retry,b2b__retry,repeated_payment_failure,train
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,reminder,0.0388,0,temporary_bank_decline__reminder,b2b__reminder,repeated_payment_failure,train
9285,1601,b2b,61,1,1,0.3755,40402.37,temporary_bank_decline,netbanking,2,False,0.3,payment_link,0.0377,0,temporary_bank_decline__payment_link,b2b__payment_link,repeated_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,discount,0.5239,1,temporary_bank_decline__discount,b2c_new__discount,temporary_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,wait,0.2575,0,temporary_bank_decline__wait,b2c_new__wait,temporary_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,close,0.1663,0,temporary_bank_decline__close,b2c_new__close,temporary_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,retry,0.3853,0,temporary_bank_decline__retry,b2c_new__retry,temporary_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.0934,0,temporary_bank_decline__reminder,b2c_new__reminder,temporary_payment_failure,train
5601,2117,b2c_new,248,8,2,0.3594,3124.86,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.1826,0,temporary_bank_decline__payment_link,b2c_new__payment_link,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,discount,0.0826,0,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,wait,0.1464,0,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,close,0.0294,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,retry,0.1951,1,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,reminder,0.1891,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
4281,1338,b2c_returning,104,1,0,0.3254,5381.45,temporary_bank_decline,netbanking,1,False,0.0,payment_link,0.0977,1,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,discount,0.4223,1,temporary_bank_decline__discount,b2c_returning__discount,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,wait,0.1157,1,temporary_bank_decline__wait,b2c_returning__wait,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,close,0.0596,0,temporary_bank_decline__close,b2c_returning__close,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,retry,0.4256,1,temporary_bank_decline__retry,b2c_returning__retry,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,reminder,0.1751,0,temporary_bank_decline__reminder,b2c_returning__reminder,temporary_payment_failure,train
5811,2070,b2c_returning,95,1,0,0.1449,1945.89,temporary_bank_decline,card,1,False,0.0,payment_link,0.144,0,temporary_bank_decline__payment_link,b2c_returning__payment_link,temporary_payment_failure,train
6560,1251,b2c_new,953,21,3,0.0671,968.47,risk_block,card,1,False,0.0,close,0.0063,0,risk_block__close,b2c_new__close,temporary_payment_failure,train
6560,1251,b2c_new,953,21,3,0.0671,968.47,risk_block,card,1,False,0.0,wait,0.012,0,risk_block__wait,b2c_new__wait,temporary_payment_failure,train
1626,2244,b2c_new,224,3,0,0.2515,1579.91,card_expired,card,1,False,0.0,discount,0.084,1,card_expired__discount,b2c_new__discount,temporary_payment_failure,train
1626,2244,b2c_new,224,3,0,0.2515,1579.91,card_expired,card,1,False,0.0,wait,0.0385,0,card_expired__wait,b2c_new__wait,temporary_payment_failure,train
1626,2244,b2c_new,224,3,0,0.2515,1579.91,card_expired,card,1,False,0.0,close,0.018,0,card_expired__close,b2c_new__close,temporary_payment_failure,train
1626,2244,b2c_new,224,3,0,0.2515,1579.91,card_expired,card,1,False,0.0,reminder,0.071,0,card_expired__reminder,b2c_new__reminder,temporary_payment_failure,train
1626,2244,b2c_new,224,3,0,0.2515,1579.91,card_expired,card,1,False,0.0,payment_link,0.0408,0,card_expired__payment_link,b2c_new__payment_link,temporary_payment_failure,train
9983,3238,b2c_new,620,16,3,0.2411,3144.95,insufficient_funds,upi,1,False,0.0,wait,0.0848,0,insufficient_funds__wait,b2c_new__wait,temporary_payment_failure,train
9983,3238,b2c_new,620,16,3,0.2411,3144.95,insufficient_funds,upi,1,False,0.0,close,0.0912,0,insufficient_funds__close,b2c_new__close,temporary_payment_failure,train
9983,3238,b2c_new,620,16,3,0.2411,3144.95,insufficient_funds,upi,1,False,0.0,retry,0.2207,0,insufficient_funds__retry,b2c_new__retry,temporary_payment_failure,train
9983,3238,b2c_new,620,16,3,0.2411,3144.95,insufficient_funds,upi,1,False,0.0,reminder,0.0663,0,insufficient_funds__reminder,b2c_new__reminder,temporary_payment_failure,train
9983,3238,b2c_new,620,16,3,0.2411,3144.95,insufficient_funds,upi,1,False,0.0,payment_link,0.0778,0,insufficient_funds__payment_link,b2c_new__payment_link,temporary_payment_failure,train
5233,1686,b2c_new,159,4,2,0.15,7811.96,risk_block,card,2,False,0.3,close,0.003,0,risk_block__close,b2c_new__close,temporary_payment_failure,train
