transaction_id,customer_id,segment,customer_age_days,lifetime_successful_txns,lifetime_failed_txns,risk_score,preferred_channel,amount,failure_type,payment_method,attempt_number,is_subscription,timestamp,contact_fatigue_score,event_type
915,2429,b2c_returning,427,14,4,0.0934,sms,4183.76,customer_abandoned,wallet,1,False,2026-07-04 19:24:00,0.0,checkout_abandonment
3913,362,b2c_new,32,1,0,0.2495,sms,1718.68,card_expired,card,2,False,2026-07-04 19:24:00,0.3,temporary_payment_failure
6079,1470,b2c_new,754,16,3,0.2685,whatsapp,2476.02,card_expired,card,2,False,2026-07-04 19:29:00,0.3,temporary_payment_failure
2007,2209,b2c_new,258,4,5,0.2679,sms,2113.51,temporary_bank_decline,upi,1,False,2026-07-04 19:34:00,0.0,temporary_payment_failure
9004,3075,b2c_returning,67,3,1,0.2419,none,3741.37,temporary_bank_decline,card,1,False,2026-07-04 19:47:00,0.0,temporary_payment_failure
7472,533,b2c_new,93,1,0,0.2695,whatsapp,1612.82,temporary_bank_decline,wallet,1,False,2026-07-04 20:46:00,0.0,temporary_payment_failure
309,2294,b2c_new,10,0,0,0.1739,email,3704.82,network_timeout,card,3,False,2026-07-04 21:19:00,0.6,repeated_payment_failure
2244,90,b2c_returning,269,5,2,0.1236,whatsapp,5615.24,temporary_bank_decline,upi,1,False,2026-07-04 21:43:00,0.0,temporary_payment_failure
3207,417,b2c_new,652,10,1,0.2485,email,2179.15,temporary_bank_decline,netbanking,1,False,2026-07-04 22:17:00,0.0,temporary_payment_failure
9589,2093,b2c_returning,258,5,1,0.3487,sms,1404.36,network_timeout,netbanking,1,False,2026-07-04 23:53:00,0.0,temporary_payment_failure
7434,2335,b2c_new,491,11,1,0.0376,email,580.84,risk_block,upi,1,False,2026-07-05 00:01:00,0.0,temporary_payment_failure
6119,1127,b2c_returning,299,10,7,0.1314,whatsapp,1147.37,customer_abandoned,card,2,False,2026-07-05 00:02:00,0.3,checkout_abandonment
5821,2991,b2c_returning,65,2,0,0.1006,email,1330.04,temporary_bank_decline,upi,1,True,2026-07-05 00:15:00,0.0,temporary_payment_failure
7086,1884,b2c_returning,86,3,0,0.4126,email,5430.43,network_timeout,wallet,1,False,2026-07-05 00:17:00,0.0,temporary_payment_failure
3798,2392,b2c_returning,72,1,0,0.0089,sms,662.83,subscription_mandate_fail,card,1,True,2026-07-05 00:29:00,0.0,subscription_mandate_failure
7688,948,b2c_returning,430,8,1,0.1361,sms,2908.74,card_expired,wallet,1,False,2026-07-05 00:40:00,0.0,temporary_payment_failure
1172,1688,b2c_returning,86,0,1,0.054,sms,606.35,temporary_bank_decline,netbanking,1,False,2026-07-05 00:51:00,0.0,temporary_payment_failure
7856,3080,b2c_new,393,4,4,0.1782,sms,3878.99,customer_abandoned,upi,1,False,2026-07-05 01:15:00,0.0,checkout_abandonment
7298,41,b2c_new,146,6,3,0.0326,email,2701.28,temporary_bank_decline,card,2,False,2026-07-05 01:46:00,0.3,repeated_payment_failure
1943,2194,b2c_new,96,3,1,0.2636,sms,710.24,temporary_bank_decline,card,3,True,2026-07-05 01:53:00,0.6,repeated_payment_failure
6239,1616,b2c_new,171,3,1,0.0791,email,358.99,card_expired,card,1,False,2026-07-05 01:58:00,0.0,temporary_payment_failure
2292,209,b2c_new,187,4,1,0.0528,email,2906.87,customer_abandoned,upi,1,True,2026-07-05 02:03:00,0.0,checkout_abandonment
1457,1000,b2c_new,238,4,1,0.0259,sms,921.83,temporary_bank_decline,upi,1,False,2026-07-05 02:11:00,0.0,temporary_payment_failure
2209,2324,b2c_new,498,10,5,0.3994,email,1864.59,temporary_bank_decline,upi,1,False,2026-07-05 02:17:00,0.0,temporary_payment_failure
1907,3369,b2c_new,36,0,0,0.2734,whatsapp,3275.6,customer_abandoned,wallet,3,False,2026-07-05 02:29:00,0.6,checkout_abandonment
4421,1036,b2c_returning,259,5,1,0.3002,email,4640.9,insufficient_funds,upi,1,False,2026-07-05 02:38:00,0.0,temporary_payment_failure
1576,897,b2c_new,175,4,3,0.0204,email,629.08,temporary_bank_decline,upi,1,False,2026-07-05 02:54:00,0.0,temporary_payment_failure
4637,1120,b2c_returning,235,5,1,0.1125,whatsapp,1865.01,network_timeout,card,2,False,2026-07-05 02:57:00,0.3,repeated_payment_failure
9531,673,b2b,1396,29,6,0.1929,whatsapp,63002.42,insufficient_funds,upi,1,False,2026-07-05 02:59:00,0.0,temporary_payment_failure
5736,2995,b2c_returning,73,3,1,0.1793,sms,4629.15,network_timeout,wallet,1,False,2026-07-05 03:03:00,0.0,temporary_payment_failure
5497,2670,b2c_new,341,7,2,0.0951,sms,2550.41,temporary_bank_decline,card,1,False,2026-07-05 03:47:00,0.0,temporary_payment_failure
9599,1339,b2c_returning,209,5,1,0.234,whatsapp,837.46,temporary_bank_decline,card,1,False,2026-07-05 04:01:00,0.0,temporary_payment_failure
5968,2799,b2c_returning,178,5,0,0.0667,sms,10310.17,temporary_bank_decline,upi,1,False,2026-07-05 04:10:00,0.0,temporary_payment_failure
1323,1613,b2c_returning,512,11,1,0.1496,email,2459.25,temporary_bank_decline,card,1,False,2026-07-05 04:21:00,0.0,temporary_payment_failure
8722,386,b2b,236,6,3,0.1005,sms,14803.13,network_timeout,netbanking,1,False,2026-07-05 04:22:00,0.0,temporary_payment_failure
2748,1581,b2c_returning,188,1,0,0.258,sms,882.98,temporary_bank_decline,upi,2,False,2026-07-05 04:34:00,0.3,repeated_payment_failure
889,1345,b2b,236,0,0,0.0499,none,52390.27,risk_block,upi,1,False,2026-07-05 04:39:00,0.0,temporary_payment_failure
9680,879,b2c_returning,142,2,0,0.2023,email,6504.67,temporary_bank_decline,netbanking,1,True,2026-07-05 04:41:00,0.0,temporary_payment_failure
9987,55,b2c_returning,482,16,2,0.2239,email,1558.01,temporary_bank_decline,netbanking,1,False,2026-07-05 04:43:00,0.0,temporary_payment_failure
3023,134,b2c_new,61,2,0,0.135,email,660.35,temporary_bank_decline,upi,1,False,2026-07-05 04:47:00,0.0,temporary_payment_failure
9307,1283,b2c_new,367,11,0,0.7459,email,5715.16,network_timeout,upi,1,False,2026-07-05 05:35:00,0.0,temporary_payment_failure
1824,725,b2c_new,232,4,1,0.2394,none,1459.82,network_timeout,upi,2,False,2026-07-05 05:40:00,0.3,repeated_payment_failure
8876,788,b2c_new,142,5,0,0.149,email,1384.36,temporary_bank_decline,card,1,True,2026-07-05 05:49:00,0.0,temporary_payment_failure
7344,1640,b2c_returning,126,1,0,0.1138,email,1544.51,card_expired,upi,2,False,2026-07-05 05:58:00,0.3,temporary_payment_failure
9812,526,b2c_new,338,6,1,0.1391,whatsapp,2642.98,insufficient_funds,upi,1,False,2026-07-05 06:11:00,0.0,temporary_payment_failure
1372,2316,b2c_new,186,2,0,0.1794,none,681.5,card_expired,wallet,2,False,2026-07-05 06:17:00,0.3,temporary_payment_failure
5002,2413,b2c_new,66,0,0,0.1276,sms,3329.59,temporary_bank_decline,netbanking,1,False,2026-07-05 06:42:00,0.0,temporary_payment_failure
6157,1207,b2c_returning,942,16,6,0.4064,whatsapp,356.64,network_timeout,card,1,False,2026-07-05 07:02:00,0.0,temporary_payment_failure
4592,1686,b2c_new,159,4,2,0.15,email,4782.58,network_timeout,card,1,False,2026-07-05 07:09:00,0.0,temporary_payment_failure
961,3276,b2c_returning,315,6,2,0.2565,none,3656.75,risk_block,upi,1,False,2026-07-05 07:36:00,0.0,temporary_payment_failure
7906,1584,b2c_new,137,2,1,0.2743,sms,2780.75,insufficient_funds,upi,2,False,2026-07-05 07:36:00,0.3,repeated_payment_failure
8119,2356,b2c_returning,488,11,6,0.453,whatsapp,1284.35,customer_abandoned,netbanking,1,False,2026-07-05 07:47:00,0.0,checkout_abandonment
39,635,b2c_new,257,4,0,0.2124,email,1242.96,temporary_bank_decline,card,1,False,2026-07-05 08:05:00,0.0,temporary_payment_failure
4348,415,b2c_new,153,4,2,0.3055,whatsapp,6891.15,customer_abandoned,card,1,False,2026-07-05 08:43:00,0.0,checkout_abandonment
7356,359,b2c_new,79,3,0,0.5431,email,908.39,customer_abandoned,card,1,False,2026-07-05 08:51:00,0.0,checkout_abandonment
5259,760,b2c_new,243,6,2,0.2437,sms,953.5,network_timeout,wallet,2,True,2026-07-05 09:07:00,0.3,repeated_payment_failure
2306,2609,b2c_returning,195,6,0,0.1601,none,3637.0,temporary_bank_decline,card,1,False,2026-07-05 09:13:00,0.0,temporary_payment_failure
6830,2616,b2c_new,255,8,3,0.2192,email,1158.65,network_timeout,upi,2,False,2026-07-05 09:50:00,0.3,repeated_payment_failure
1659,2867,b2c_new,231,10,3,0.2153,sms,1548.62,network_timeout,card,1,False,2026-07-05 09:53:00,0.0,temporary_payment_failure
5563,2616,b2c_new,255,8,3,0.2192,email,542.67,temporary_bank_decline,upi,1,False,2026-07-05 10:07:00,0.0,temporary_payment_failure
2479,3128,b2c_new,173,6,0,0.0465,email,4366.44,network_timeout,netbanking,3,False,2026-07-05 10:11:00,0.6,repeated_payment_failure
2428,1950,b2b,921,22,6,0.0131,whatsapp,32345.86,temporary_bank_decline,upi,1,False,2026-07-05 10:29:00,0.0,temporary_payment_failure
3730,693,b2c_new,297,8,0,0.1287,none,173.01,customer_abandoned,upi,2,False,2026-07-05 11:15:00,0.3,checkout_abandonment
3302,3446,b2c_new,192,6,2,0.1242,whatsapp,1193.88,network_timeout,card,1,False,2026-07-05 11:24:00,0.0,temporary_payment_failure
9563,1594,b2c_new,57,1,0,0.0453,none,3685.03,temporary_bank_decline,netbanking,1,False,2026-07-05 11:34:00,0.0,temporary_payment_failure
604,1371,b2c_new,1070,18,3,0.268,email,9972.15,temporary_bank_decline,upi,3,True,2026-07-05 11:36:00,0.6,repeated_payment_failure
7210,3383,b2b,117,0,0,0.0314,email,94141.68,temporary_bank_decline,upi,3,False,2026-07-05 11:55:00,0.6,repeated_payment_failure
1860,1687,b2c_returning,186,4,2,0.0601,whatsapp,664.09,risk_block,netbanking,2,False,2026-07-05 12:00:00,0.3,temporary_payment_failure
8026,183,b2c_returning,430,14,8,0.2939,email,2668.82,temporary_bank_decline,card,1,False,2026-07-05 12:19:00,0.0,temporary_payment_failure
461,1084,b2c_returning,478,8,2,0.2892,email,1930.8,card_expired,card,1,False,2026-07-05 12:34:00,0.0,temporary_payment_failure
5938,1381,b2c_new,120,4,4,0.0802,whatsapp,1228.19,subscription_mandate_fail,upi,1,True,2026-07-05 12:50:00,0.0,subscription_mandate_failure
5591,3073,b2c_returning,446,9,5,0.0978,whatsapp,1112.91,card_expired,netbanking,1,False,2026-07-05 13:00:00,0.0,temporary_payment_failure
1995,3063,b2c_new,148,2,2,0.0365,none,2053.35,customer_abandoned,card,1,False,2026-07-05 13:03:00,0.0,checkout_abandonment
1706,2896,b2c_new,295,5,1,0.5512,sms,572.44,temporary_bank_decline,card,2,False,2026-07-05 13:28:00,0.3,repeated_payment_failure
4193,3173,b2c_returning,254,4,1,0.1702,email,1167.07,customer_abandoned,upi,1,False,2026-07-05 13:47:00,0.0,checkout_abandonment
8630,2522,b2c_returning,311,5,1,0.0824,whatsapp,2064.16,subscription_mandate_fail,upi,1,True,2026-07-05 14:08:00,0.0,subscription_mandate_failure
1804,3256,b2c_returning,40,1,1,0.3094,whatsapp,547.88,card_expired,netbanking,1,False,2026-07-05 14:31:00,0.0,temporary_payment_failure
8116,285,b2c_returning,92,4,0,0.1345,email,1468.71,temporary_bank_decline,upi,2,True,2026-07-05 14:33:00,0.3,repeated_payment_failure
1277,826,b2c_new,91,0,0,0.1474,none,2039.77,risk_block,netbanking,2,False,2026-07-05 15:01:00,0.3,temporary_payment_failure
8524,2020,b2c_new,168,4,0,0.2278,email,1684.77,customer_abandoned,upi,1,False,2026-07-05 15:11:00,0.0,checkout_abandonment
665,2175,b2c_new,417,3,0,0.1513,none,1775.11,customer_abandoned,netbanking,2,False,2026-07-05 15:20:00,0.3,checkout_abandonment
5261,866,b2b,118,0,0,0.1815,email,52602.28,risk_block,upi,2,False,2026-07-05 15:25:00,0.3,temporary_payment_failure
7694,743,b2c_returning,54,2,0,0.0407,email,1008.36,insufficient_funds,card,1,False,2026-07-05 15:26:00,0.0,temporary_payment_failure
2792,1518,b2b,98,5,3,0.3854,none,14460.76,network_timeout,card,2,False,2026-07-05 15:29:00,0.3,repeated_payment_failure
2612,672,b2c_returning,355,8,4,0.2282,email,3163.98,temporary_bank_decline,card,1,False,2026-07-05 15:41:00,0.0,temporary_payment_failure
4,1801,b2c_returning,398,11,2,0.0721,none,1528.07,customer_abandoned,card,2,False,2026-07-05 15:42:00,0.3,checkout_abandonment
9973,772,b2c_returning,1214,28,5,0.2489,email,2110.33,risk_block,upi,1,False,2026-07-05 16:23:00,0.0,temporary_payment_failure
7525,388,b2b,16,1,1,0.2746,none,14710.4,network_timeout,card,1,False,2026-07-05 16:41:00,0.0,temporary_payment_failure
6934,329,b2c_returning,40,1,0,0.0297,whatsapp,3403.03,customer_abandoned,card,1,False,2026-07-05 16:49:00,0.0,checkout_abandonment
4638,965,b2b,275,2,0,0.1019,whatsapp,23042.01,temporary_bank_decline,upi,1,False,2026-07-05 16:53:00,0.0,temporary_payment_failure
5236,1680,b2c_returning,1441,29,12,0.2913,none,2787.26,network_timeout,upi,1,True,2026-07-05 17:14:00,0.0,temporary_payment_failure
5228,678,b2c_new,36,0,0,0.0762,email,4111.5,network_timeout,upi,1,False,2026-07-05 17:22:00,0.0,temporary_payment_failure
2572,3317,b2c_returning,307,8,6,0.3018,whatsapp,2250.33,temporary_bank_decline,card,1,False,2026-07-05 17:55:00,0.0,temporary_payment_failure
2873,60,b2c_new,147,3,1,0.1516,none,4546.17,network_timeout,card,1,False,2026-07-05 18:11:00,0.0,temporary_payment_failure
1312,1752,b2c_new,1341,27,8,0.0474,whatsapp,927.06,temporary_bank_decline,card,1,True,2026-07-05 18:44:00,0.0,temporary_payment_failure
4501,1967,b2c_returning,711,16,5,0.0997,email,1827.8,subscription_mandate_fail,upi,1,True,2026-07-05 18:54:00,0.0,subscription_mandate_failure
7227,1953,b2c_returning,353,9,4,0.7493,none,2898.67,temporary_bank_decline,card,3,False,2026-07-05 19:05:00,0.6,repeated_payment_failure
881,177,b2c_new,128,1,0,0.1204,whatsapp,1881.58,temporary_bank_decline,card,1,True,2026-07-05 19:08:00,0.0,temporary_payment_failure
1919,2031,b2c_new,577,15,4,0.0658,whatsapp,792.2,customer_abandoned,upi,1,False,2026-07-05 19:18:00,0.0,checkout_abandonment
1950,2826,b2c_returning,542,13,4,0.0941,email,1030.81,network_timeout,netbanking,2,False,2026-07-05 19:33:00,0.3,repeated_payment_failure
2734,1221,b2c_new,117,3,0,0.0628,whatsapp,1544.79,card_expired,upi,1,False,2026-07-05 19:34:00,0.0,temporary_payment_failure
6954,2675,b2c_returning,133,2,0,0.4398,email,350.26,network_timeout,netbanking,2,False,2026-07-05 20:03:00,0.3,repeated_payment_failure
1038,1765,b2c_new,170,3,0,0.2614,whatsapp,1569.79,network_timeout,wallet,1,True,2026-07-05 20:09:00,0.0,temporary_payment_failure
9405,259,b2c_new,70,1,1,0.0434,sms,1799.22,temporary_bank_decline,card,1,False,2026-07-05 20:12:00,0.0,temporary_payment_failure
4346,444,b2c_new,342,4,1,0.029,whatsapp,3304.8,customer_abandoned,wallet,1,False,2026-07-05 20:23:00,0.0,checkout_abandonment
7593,888,b2c_new,180,7,1,0.0947,email,717.98,network_timeout,card,1,False,2026-07-05 20:24:00,0.0,temporary_payment_failure
2688,331,b2c_returning,93,3,0,0.1037,sms,1677.51,customer_abandoned,card,1,False,2026-07-05 20:38:00,0.0,checkout_abandonment
1133,238,b2c_returning,246,5,0,0.0467,sms,3025.83,subscription_mandate_fail,upi,1,True,2026-07-05 20:40:00,0.0,subscription_mandate_failure
3624,1713,b2b,77,1,0,0.3558,sms,37054.2,card_expired,card,1,False,2026-07-05 20:44:00,0.0,temporary_payment_failure
1151,472,b2c_new,93,3,0,0.2486,email,702.78,subscription_mandate_fail,card,1,True,2026-07-05 21:33:00,0.0,subscription_mandate_failure
2442,375,b2c_new,128,2,0,0.2767,whatsapp,4216.23,subscription_mandate_fail,card,2,True,2026-07-05 22:12:00,0.3,subscription_mandate_failure
1677,2258,b2c_returning,113,2,1,0.0825,email,1591.66,network_timeout,upi,1,False,2026-07-05 22:14:00,0.0,temporary_payment_failure
5586,2852,b2c_new,149,2,2,0.1416,sms,1754.18,network_timeout,card,1,False,2026-07-05 22:20:00,0.0,temporary_payment_failure
520,3010,b2c_returning,64,3,0,0.098,email,2059.01,network_timeout,upi,3,False,2026-07-05 22:31:00,0.6,repeated_payment_failure
8027,1334,b2b,225,4,3,0.107,email,25405.9,card_expired,wallet,3,False,2026-07-05 22:35:00,0.6,temporary_payment_failure
4186,729,b2c_new,195,4,0,0.2644,sms,512.29,card_expired,upi,3,False,2026-07-05 22:49:00,0.6,temporary_payment_failure
4491,2877,b2c_new,64,3,0,0.0625,email,3228.2,risk_block,upi,1,True,2026-07-05 22:58:00,0.0,temporary_payment_failure
4810,3017,b2b,244,8,2,0.1902,none,78196.23,subscription_mandate_fail,card,2,True,2026-07-05 22:59:00,0.3,subscription_mandate_failure
8618,1659,b2c_new,261,10,2,0.1548,whatsapp,1699.13,risk_block,upi,2,False,2026-07-05 23:13:00,0.3,temporary_payment_failure
1985,329,b2c_returning,40,1,0,0.0297,whatsapp,2616.69,temporary_bank_decline,upi,1,False,2026-07-05 23:21:00,0.0,temporary_payment_failure
5755,2958,b2c_new,204,5,0,0.1267,none,1608.92,risk_block,card,1,False,2026-07-06 00:01:00,0.0,temporary_payment_failure
4805,509,b2c_new,366,10,5,0.1079,email,2888.88,network_timeout,upi,1,True,2026-07-06 00:52:00,0.0,temporary_payment_failure
3969,869,b2c_new,94,2,1,0.1071,email,2588.14,subscription_mandate_fail,upi,1,True,2026-07-06 01:41:00,0.0,subscription_mandate_failure
1429,3167,b2c_new,158,2,2,0.0789,none,4413.42,subscription_mandate_fail,netbanking,1,True,2026-07-06 01:48:00,0.0,subscription_mandate_failure
899,1035,b2c_new,53,0,0,0.3976,whatsapp,1059.4,insufficient_funds,card,1,False,2026-07-06 02:30:00,0.0,temporary_payment_failure
7155,909,b2c_new,461,13,5,0.2291,none,2128.99,temporary_bank_decline,upi,1,False,2026-07-06 02:32:00,0.0,temporary_payment_failure
6993,355,b2c_new,262,6,2,0.2554,sms,1918.49,temporary_bank_decline,card,2,False,2026-07-06 02:41:00,0.3,repeated_payment_failure
9869,1219,b2c_returning,10,0,0,0.1444,none,206.89,temporary_bank_decline,card,1,False,2026-07-06 02:45:00,0.0,temporary_payment_failure
2130,43,b2c_returning,197,3,3,0.2119,whatsapp,3793.29,temporary_bank_decline,wallet,1,False,2026-07-06 03:06:00,0.0,temporary_payment_failure
1874,2385,b2c_new,338,11,0,0.0447,whatsapp,4760.1,card_expired,card,2,True,2026-07-06 03:15:00,0.3,temporary_payment_failure
1242,524,b2c_returning,136,1,0,0.0303,sms,1752.43,network_timeout,card,3,False,2026-07-06 03:48:00,0.6,repeated_payment_failure
449,2917,b2c_new,41,1,0,0.0857,email,2927.19,temporary_bank_decline,upi,1,False,2026-07-06 03:51:00,0.0,temporary_payment_failure
1397,1023,b2b,242,6,3,0.0948,email,108775.3,temporary_bank_decline,card,1,False,2026-07-06 03:51:00,0.0,temporary_payment_failure
9995,725,b2c_new,232,4,1,0.2394,none,2079.17,network_timeout,upi,2,False,2026-07-06 03:51:00,0.3,repeated_payment_failure
1134,2100,b2c_new,649,14,2,0.0813,email,2905.31,risk_block,card,1,False,2026-07-06 04:01:00,0.0,temporary_payment_failure
258,2236,b2c_returning,309,4,1,0.4763,whatsapp,2209.53,temporary_bank_decline,wallet,1,False,2026-07-06 04:08:00,0.0,temporary_payment_failure
751,2296,b2c_new,1819,30,10,0.4631,email,1360.3,network_timeout,card,1,False,2026-07-06 04:08:00,0.0,temporary_payment_failure
6553,1587,b2c_new,222,5,2,0.0924,email,1332.95,temporary_bank_decline,card,1,False,2026-07-06 04:26:00,0.0,temporary_payment_failure
6498,2138,b2c_returning,208,4,1,0.06,email,2578.31,subscription_mandate_fail,upi,1,True,2026-07-06 04:31:00,0.0,subscription_mandate_failure
4526,114,b2c_returning,152,7,2,0.0959,whatsapp,1257.86,network_timeout,card,1,False,2026-07-06 04:31:00,0.0,temporary_payment_failure
2426,345,b2c_returning,236,5,1,0.0427,none,869.0,temporary_bank_decline,upi,1,False,2026-07-06 04:34:00,0.0,temporary_payment_failure
8637,1130,b2b,550,12,3,0.2695,whatsapp,30689.68,network_timeout,upi,1,False,2026-07-06 04:36:00,0.0,temporary_payment_failure
3154,2881,b2c_new,434,7,2,0.2811,whatsapp,8988.18,customer_abandoned,wallet,2,False,2026-07-06 04:46:00,0.3,checkout_abandonment
7183,3185,b2c_new,320,5,0,0.1425,sms,1257.98,customer_abandoned,upi,1,False,2026-07-06 05:21:00,0.0,checkout_abandonment
1957,2870,b2c_new,76,1,0,0.0484,whatsapp,2605.58,network_timeout,netbanking,3,False,2026-07-06 05:21:00,0.6,repeated_payment_failure
1745,1262,b2c_new,67,3,1,0.4472,whatsapp,5579.87,temporary_bank_decline,upi,1,False,2026-07-06 05:45:00,0.0,temporary_payment_failure
8179,2784,b2c_new,85,1,0,0.1122,whatsapp,1671.41,customer_abandoned,card,1,False,2026-07-06 05:53:00,0.0,checkout_abandonment
9620,2767,b2c_new,446,8,2,0.0702,none,7686.22,temporary_bank_decline,wallet,2,False,2026-07-06 06:00:00,0.3,repeated_payment_failure
9670,1220,b2c_new,70,0,1,0.2764,sms,3739.03,temporary_bank_decline,card,1,False,2026-07-06 06:03:00,0.0,temporary_payment_failure
6109,2489,b2c_new,188,5,1,0.1408,email,649.76,temporary_bank_decline,netbanking,1,True,2026-07-06 06:26:00,0.0,temporary_payment_failure
5746,2661,b2c_returning,1140,26,13,0.1979,whatsapp,2180.15,temporary_bank_decline,card,3,False,2026-07-06 06:33:00,0.6,repeated_payment_failure
10000,2454,b2c_returning,1629,44,12,0.0733,email,975.35,temporary_bank_decline,upi,1,False,2026-07-06 06:34:00,0.0,temporary_payment_failure
6859,557,b2c_new,98,2,2,0.4525,whatsapp,3885.7,temporary_bank_decline,upi,1,False,2026-07-06 07:02:00,0.0,temporary_payment_failure
7502,1895,b2c_new,280,7,1,0.3383,whatsapp,630.19,customer_abandoned,card,3,False,2026-07-06 07:06:00,0.6,checkout_abandonment
4138,3135,b2c_returning,142,3,0,0.5326,sms,5651.43,subscription_mandate_fail,upi,1,True,2026-07-06 07:06:00,0.0,subscription_mandate_failure
3381,1705,b2c_new,133,4,1,0.2133,whatsapp,5230.16,temporary_bank_decline,upi,1,False,2026-07-06 07:30:00,0.0,temporary_payment_failure
2239,2556,b2c_returning,171,6,3,0.1196,whatsapp,3234.18,risk_block,netbanking,1,False,2026-07-06 07:32:00,0.0,temporary_payment_failure
164,1266,b2c_returning,102,3,1,0.0557,whatsapp,3355.05,temporary_bank_decline,upi,1,True,2026-07-06 07:50:00,0.0,temporary_payment_failure
8429,699,b2c_returning,496,16,4,0.2568,whatsapp,429.4,network_timeout,upi,1,False,2026-07-06 08:02:00,0.0,temporary_payment_failure
3077,3024,b2c_returning,209,7,0,0.2639,email,1153.45,temporary_bank_decline,card,2,False,2026-07-06 08:13:00,0.3,repeated_payment_failure
3008,2194,b2c_new,96,3,1,0.2636,sms,1381.94,temporary_bank_decline,upi,2,False,2026-07-06 08:25:00,0.3,repeated_payment_failure
24,848,b2c_returning,117,4,2,0.158,none,2075.72,network_timeout,upi,2,False,2026-07-06 08:33:00,0.3,repeated_payment_failure
3372,2199,b2c_new,163,2,1,0.1435,whatsapp,2520.13,card_expired,card,1,False,2026-07-06 09:09:00,0.0,temporary_payment_failure
1692,1973,b2c_returning,762,14,7,0.1475,sms,2386.69,network_timeout,upi,3,False,2026-07-06 09:12:00,0.6,repeated_payment_failure
1515,3309,b2c_returning,488,7,4,0.0707,whatsapp,1686.91,customer_abandoned,upi,2,False,2026-07-06 09:21:00,0.3,checkout_abandonment
7916,1514,b2c_returning,79,0,0,0.2807,whatsapp,3127.12,risk_block,netbanking,1,False,2026-07-06 09:28:00,0.0,temporary_payment_failure
8525,1871,b2c_new,414,11,5,0.2274,email,1164.9,network_timeout,card,1,True,2026-07-06 09:39:00,0.0,temporary_payment_failure
719,1330,b2c_new,59,0,0,0.0414,whatsapp,3956.24,temporary_bank_decline,card,1,False,2026-07-06 09:47:00,0.0,temporary_payment_failure
2804,824,b2c_returning,83,4,1,0.1993,sms,1817.11,temporary_bank_decline,upi,1,True,2026-07-06 09:57:00,0.0,temporary_payment_failure
1470,1276,b2c_new,92,3,0,0.2898,email,1230.48,customer_abandoned,netbanking,1,False,2026-07-06 10:13:00,0.0,checkout_abandonment
9263,1030,b2c_new,183,6,1,0.4238,whatsapp,2708.41,temporary_bank_decline,card,2,False,2026-07-06 10:16:00,0.3,repeated_payment_failure
5787,1856,b2b,306,6,2,0.345,whatsapp,70510.88,card_expired,wallet,1,False,2026-07-06 10:30:00,0.0,temporary_payment_failure
5769,1254,b2c_returning,120,4,1,0.0101,whatsapp,931.65,temporary_bank_decline,upi,2,False,2026-07-06 10:46:00,0.3,repeated_payment_failure
8279,2020,b2c_new,168,4,0,0.2278,email,2389.94,insufficient_funds,upi,1,False,2026-07-06 10:47:00,0.0,temporary_payment_failure
7945,2060,b2c_new,318,7,1,0.3123,email,6339.27,temporary_bank_decline,upi,1,False,2026-07-06 10:49:00,0.0,temporary_payment_failure
2249,254,b2c_new,289,6,2,0.0133,email,5038.53,network_timeout,upi,1,False,2026-07-06 10:54:00,0.0,temporary_payment_failure
8451,2090,b2c_new,59,1,1,0.1208,whatsapp,753.75,customer_abandoned,card,1,False,2026-07-06 11:15:00,0.0,checkout_abandonment
9873,2187,b2c_returning,166,2,2,0.2325,sms,1219.56,network_timeout,upi,1,False,2026-07-06 11:25:00,0.0,temporary_payment_failure
2662,3114,b2c_returning,136,4,0,0.0921,whatsapp,1058.56,network_timeout,netbanking,1,False,2026-07-06 11:37:00,0.0,temporary_payment_failure
5595,309,b2c_new,221,10,1,0.2374,email,317.18,network_timeout,card,1,False,2026-07-06 11:41:00,0.0,temporary_payment_failure
3654,846,b2c_returning,393,12,2,0.5086,whatsapp,2553.5,insufficient_funds,netbanking,1,False,2026-07-06 11:43:00,0.0,temporary_payment_failure
1020,3119,b2c_new,62,3,1,0.3045,email,707.09,customer_abandoned,wallet,3,False,2026-07-06 11:58:00,0.6,checkout_abandonment
7404,2091,b2c_new,209,2,1,0.0483,none,1158.65,network_timeout,card,1,False,2026-07-06 12:42:00,0.0,temporary_payment_failure
4678,2413,b2c_new,66,0,0,0.1276,sms,7373.27,temporary_bank_decline,netbanking,1,False,2026-07-06 12:47:00,0.0,temporary_payment_failure
4160,1786,b2c_returning,61,1,1,0.3587,email,5902.29,network_timeout,card,1,False,2026-07-06 12:52:00,0.0,temporary_payment_failure
852,400,b2c_new,212,5,2,0.3881,none,2167.51,customer_abandoned,card,1,False,2026-07-06 12:57:00,0.0,checkout_abandonment
528,687,b2c_new,131,6,2,0.0392,email,1056.39,temporary_bank_decline,netbanking,2,False,2026-07-06 13:02:00,0.3,repeated_payment_failure
5150,125,b2c_new,156,6,0,0.2341,sms,1475.33,network_timeout,upi,1,False,2026-07-06 13:42:00,0.0,temporary_payment_failure
9943,3337,b2c_returning,169,5,1,0.0429,whatsapp,2758.49,subscription_mandate_fail,upi,1,True,2026-07-06 13:52:00,0.0,subscription_mandate_failure
7964,1622,b2c_returning,65,2,1,0.1759,whatsapp,1658.71,network_timeout,upi,1,False,2026-07-06 13:58:00,0.0,temporary_payment_failure
