transaction_id,failure_type,amount,risk_score,attempt_number,contact_fatigue_score,segment,action,source,fallback_used,recovered,recovered_amount,intervention_cost,discount_amount,net_recovered_amount,escalation_required,terminal,policy
720,network_timeout,17476.69,0.2672,2,0.3,b2b,close,oracle,False,True,17476.69,0.0,0.0,17476.69,False,False,b6_oracle
723,subscription_mandate_fail,2458.81,0.1468,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
733,card_expired,1330.98,0.0587,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
741,subscription_mandate_fail,1005.31,0.1652,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
756,network_timeout,487.3,0.0101,3,0.6,b2c_returning,wait,oracle,False,True,487.3,0.0,0.0,487.3,False,False,b6_oracle
759,temporary_bank_decline,1333.62,0.2679,1,0.0,b2c_new,retry,oracle,False,True,1333.62,2.0,0.0,1331.62,False,False,b6_oracle
763,customer_abandoned,1291.07,0.2969,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
765,temporary_bank_decline,1960.44,0.4117,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
769,card_expired,1388.09,0.5891,1,0.0,b2c_new,discount,oracle,False,True,1249.281,0.0,138.809,1249.281,False,False,b6_oracle
771,card_expired,2423.9,0.3467,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
779,network_timeout,1162.13,0.3508,2,0.3,b2c_new,close,oracle,False,True,1162.13,0.0,0.0,1162.13,False,False,b6_oracle
789,network_timeout,551.64,0.0532,1,0.0,b2c_returning,retry,oracle,False,True,551.64,2.0,0.0,549.64,False,False,b6_oracle
795,temporary_bank_decline,53800.39,0.0716,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
796,insufficient_funds,1589.4,0.41,3,0.6,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
804,insufficient_funds,1485.53,0.2747,1,0.0,b2c_returning,retry,oracle,False,True,1485.53,2.0,0.0,1483.53,False,False,b6_oracle
809,subscription_mandate_fail,788.35,0.1669,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
810,network_timeout,955.07,0.1848,1,0.0,b2c_new,close,oracle,False,True,955.07,0.0,0.0,955.07,False,False,b6_oracle
811,temporary_bank_decline,7548.3,0.1306,1,0.0,b2c_new,discount,oracle,False,True,6793.47,0.0,754.83,6793.47,False,False,b6_oracle
815,temporary_bank_decline,2322.75,0.0696,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
816,network_timeout,1421.99,0.0355,2,0.3,b2c_new,wait,oracle,False,True,1421.99,0.0,0.0,1421.99,False,False,b6_oracle
820,subscription_mandate_fail,2758.15,0.121,1,0.0,b2c_new,discount,oracle,False,True,2482.335,0.0,275.815,2482.335,False,False,b6_oracle
826,customer_abandoned,3751.51,0.1354,1,0.0,b2c_returning,discount,oracle,False,True,3376.3590000000004,0.0,375.15100000000007,3376.3590000000004,False,False,b6_oracle
829,temporary_bank_decline,1727.6,0.1515,2,0.3,b2c_returning,payment_link,oracle,False,True,1727.6,5.0,0.0,1722.6,False,False,b6_oracle
831,customer_abandoned,1002.4,0.1209,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
837,insufficient_funds,2780.37,0.0817,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
840,customer_abandoned,1818.73,0.1771,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
841,temporary_bank_decline,238.61,0.1562,1,0.0,b2c_new,retry,oracle,False,True,238.61,2.0,0.0,236.61,False,False,b6_oracle
846,temporary_bank_decline,1332.18,0.0669,1,0.0,b2c_returning,retry,oracle,False,True,1332.18,2.0,0.0,1330.18,False,False,b6_oracle
849,temporary_bank_decline,788.22,0.134,1,0.0,b2c_new,discount,oracle,False,True,709.398,0.0,78.822,709.398,False,False,b6_oracle
858,network_timeout,1822.45,0.2969,2,0.3,b2c_new,reminder,oracle,False,True,1822.45,3.0,0.0,1819.45,False,False,b6_oracle
867,temporary_bank_decline,595.49,0.2481,1,0.0,b2c_returning,retry,oracle,False,True,595.49,2.0,0.0,593.49,False,False,b6_oracle
874,temporary_bank_decline,1609.95,0.1289,1,0.0,b2c_new,reminder,oracle,False,True,1609.95,3.0,0.0,1606.95,False,False,b6_oracle
878,customer_abandoned,964.49,0.1702,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
917,insufficient_funds,3211.9,0.1643,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
919,temporary_bank_decline,91642.85,0.335,2,0.3,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
922,customer_abandoned,9895.48,0.2403,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
923,temporary_bank_decline,2126.51,0.3508,3,0.6,b2c_new,reminder,oracle,False,True,2126.51,3.0,0.0,2123.51,False,False,b6_oracle
933,risk_block,1663.08,0.1867,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
936,card_expired,1410.99,0.0347,2,0.3,b2c_new,discount,oracle,False,True,1269.891,0.0,141.09900000000002,1269.891,False,False,b6_oracle
945,card_expired,19439.93,0.2342,2,0.3,b2b,payment_link,oracle,False,True,19439.93,5.0,0.0,19434.93,False,False,b6_oracle
960,temporary_bank_decline,1135.41,0.1438,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
966,network_timeout,1926.75,0.1219,2,0.3,b2c_returning,reminder,oracle,False,True,1926.75,3.0,0.0,1923.75,False,False,b6_oracle
979,customer_abandoned,357.75,0.2865,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
985,network_timeout,1213.79,0.184,1,0.0,b2c_new,close,oracle,False,True,1213.79,0.0,0.0,1213.79,False,False,b6_oracle
986,temporary_bank_decline,1734.24,0.0249,1,0.0,b2c_new,payment_link,oracle,False,True,1734.24,5.0,0.0,1729.24,False,False,b6_oracle
990,temporary_bank_decline,6458.74,0.1784,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1001,network_timeout,798.25,0.2494,1,0.0,b2c_new,close,oracle,False,True,798.25,0.0,0.0,798.25,False,False,b6_oracle
1012,temporary_bank_decline,1420.95,0.1753,1,0.0,b2c_new,discount,oracle,False,True,1278.855,0.0,142.095,1278.855,False,False,b6_oracle
1014,customer_abandoned,275.69,0.2991,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1016,temporary_bank_decline,132259.7,0.2859,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1018,card_expired,11396.47,0.4917,1,0.0,b2c_new,payment_link,oracle,False,True,11396.47,5.0,0.0,11391.47,False,False,b6_oracle
1022,temporary_bank_decline,1104.31,0.1289,1,0.0,b2c_returning,wait,oracle,False,True,1104.31,0.0,0.0,1104.31,False,False,b6_oracle
1024,network_timeout,46136.29,0.2066,1,0.0,b2b,retry,oracle,False,True,46136.29,2.0,0.0,46134.29,False,False,b6_oracle
1041,risk_block,3896.77,0.2776,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1048,temporary_bank_decline,163642.96,0.3577,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1057,insufficient_funds,1259.93,0.1464,1,0.0,b2c_new,wait,oracle,False,True,1259.93,0.0,0.0,1259.93,False,False,b6_oracle
1059,temporary_bank_decline,1013.92,0.0717,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1064,temporary_bank_decline,1432.46,0.3418,1,0.0,b2c_new,payment_link,oracle,False,True,1432.46,5.0,0.0,1427.46,False,False,b6_oracle
1071,temporary_bank_decline,3037.97,0.1784,1,0.0,b2c_new,close,oracle,False,True,3037.97,0.0,0.0,3037.97,False,False,b6_oracle
1076,temporary_bank_decline,6444.42,0.3104,1,0.0,b2c_returning,retry,oracle,False,True,6444.42,2.0,0.0,6442.42,False,False,b6_oracle
1086,temporary_bank_decline,5567.81,0.2133,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1097,temporary_bank_decline,1663.87,0.3157,2,0.3,b2c_new,discount,oracle,False,True,1497.483,0.0,166.387,1497.483,False,False,b6_oracle
1101,customer_abandoned,2611.23,0.2918,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1108,customer_abandoned,3791.72,0.4388,1,0.0,b2c_new,discount,oracle,False,True,3412.548,0.0,379.172,3412.548,False,False,b6_oracle
1110,temporary_bank_decline,244011.3,0.1393,2,0.3,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1112,risk_block,3040.75,0.2083,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1120,network_timeout,2863.94,0.1664,1,0.0,b2c_returning,retry,oracle,False,True,2863.94,2.0,0.0,2861.94,False,False,b6_oracle
1127,temporary_bank_decline,6426.72,0.1077,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1128,risk_block,29904.15,0.2964,2,0.3,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1133,subscription_mandate_fail,3025.83,0.0467,1,0.0,b2c_returning,reminder,oracle,False,True,3025.83,3.0,0.0,3022.83,False,False,b6_oracle
1137,network_timeout,1654.34,0.2004,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1140,temporary_bank_decline,1361.13,0.2189,1,0.0,b2c_new,discount,oracle,False,True,1225.017,0.0,136.11300000000003,1225.017,False,False,b6_oracle
1142,temporary_bank_decline,1102.33,0.4013,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1144,network_timeout,7045.31,0.2008,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1169,risk_block,518.78,0.1475,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1176,network_timeout,2600.82,0.368,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1177,temporary_bank_decline,524.03,0.2357,1,0.0,b2c_new,wait,oracle,False,True,524.03,0.0,0.0,524.03,False,False,b6_oracle
1180,risk_block,3248.07,0.0704,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1183,network_timeout,685.09,0.1961,1,0.0,b2c_new,close,oracle,False,True,685.09,0.0,0.0,685.09,False,False,b6_oracle
1187,card_expired,973.08,0.1469,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1192,customer_abandoned,1096.7,0.1752,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1209,subscription_mandate_fail,782.57,0.2642,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1219,customer_abandoned,3163.62,0.1911,1,0.0,b2c_new,discount,oracle,False,True,2847.258,0.0,316.362,2847.258,False,False,b6_oracle
1230,temporary_bank_decline,1184.95,0.2679,1,0.0,b2c_new,reminder,oracle,False,True,1184.95,3.0,0.0,1181.95,False,False,b6_oracle
1233,risk_block,1114.96,0.2885,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1236,network_timeout,1837.63,0.368,1,0.0,b2c_new,payment_link,oracle,False,True,1837.63,5.0,0.0,1832.63,False,False,b6_oracle
1252,network_timeout,1623.02,0.2885,2,0.3,b2c_returning,reminder,oracle,False,True,1623.02,3.0,0.0,1620.02,False,False,b6_oracle
1258,risk_block,60731.68,0.335,3,0.6,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1275,temporary_bank_decline,593.11,0.3576,2,0.3,b2c_new,payment_link,oracle,False,True,593.11,5.0,0.0,588.11,False,False,b6_oracle
1279,temporary_bank_decline,290.59,0.1914,1,0.0,b2c_returning,wait,oracle,False,True,290.59,0.0,0.0,290.59,False,False,b6_oracle
1299,card_expired,1428.91,0.3508,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1302,card_expired,2290.78,0.1867,2,0.3,b2c_new,discount,oracle,False,True,2061.702,0.0,229.07800000000003,2061.702,False,False,b6_oracle
1322,network_timeout,2420.22,0.168,2,0.3,b2c_returning,wait,oracle,False,True,2420.22,0.0,0.0,2420.22,False,False,b6_oracle
1329,temporary_bank_decline,2712.24,0.2563,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1331,temporary_bank_decline,935.97,0.0407,1,0.0,b2c_returning,wait,oracle,False,True,935.97,0.0,0.0,935.97,False,False,b6_oracle
1333,temporary_bank_decline,1541.21,0.4351,1,0.0,b2c_new,wait,oracle,False,True,1541.21,0.0,0.0,1541.21,False,False,b6_oracle
1341,temporary_bank_decline,989.4,0.2985,1,0.0,b2c_returning,retry,oracle,False,True,989.4,2.0,0.0,987.4,False,False,b6_oracle
1344,risk_block,731.28,0.2779,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1358,temporary_bank_decline,2620.36,0.1732,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1362,temporary_bank_decline,49618.59,0.0897,2,0.3,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1363,temporary_bank_decline,1015.98,0.3376,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1364,temporary_bank_decline,3303.03,0.0719,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1372,card_expired,681.5,0.1794,2,0.3,b2c_new,payment_link,oracle,False,True,681.5,5.0,0.0,676.5,False,False,b6_oracle
1376,network_timeout,2475.91,0.056,1,0.0,b2c_new,retry,oracle,False,True,2475.91,2.0,0.0,2473.91,False,False,b6_oracle
1379,network_timeout,570.18,0.0719,2,0.3,b2c_returning,reminder,oracle,False,True,570.18,3.0,0.0,567.18,False,False,b6_oracle
1416,subscription_mandate_fail,2007.48,0.1049,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1422,customer_abandoned,132314.08,0.2269,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1424,risk_block,1219.95,0.1233,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1426,temporary_bank_decline,2048.63,0.3576,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1435,customer_abandoned,2778.57,0.0557,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1436,card_expired,1508.64,0.2494,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1442,network_timeout,1370.36,0.0489,1,0.0,b2c_returning,close,oracle,False,True,1370.36,0.0,0.0,1370.36,False,False,b6_oracle
1448,customer_abandoned,9426.72,0.2403,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1467,network_timeout,874.89,0.4769,1,0.0,b2c_new,payment_link,oracle,False,True,874.89,5.0,0.0,869.89,False,False,b6_oracle
1470,customer_abandoned,1230.48,0.2898,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1471,insufficient_funds,5553.54,0.133,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1479,customer_abandoned,1075.2,0.2555,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1483,card_expired,4426.0,0.1784,1,0.0,b2c_new,payment_link,oracle,False,True,4426.0,5.0,0.0,4421.0,False,False,b6_oracle
1485,risk_block,1990.12,0.1256,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1488,customer_abandoned,2408.65,0.0355,3,0.6,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1524,insufficient_funds,6047.31,0.0465,1,0.0,b2c_new,close,oracle,False,True,6047.31,0.0,0.0,6047.31,False,False,b6_oracle
1527,temporary_bank_decline,1794.97,0.0727,1,0.0,b2c_returning,retry,oracle,False,True,1794.97,2.0,0.0,1792.97,False,False,b6_oracle
1545,temporary_bank_decline,2359.64,0.0358,3,0.6,b2c_new,reminder,oracle,False,True,2359.64,3.0,0.0,2356.64,False,False,b6_oracle
1548,subscription_mandate_fail,874.0,0.0848,1,0.0,b2c_new,wait,oracle,False,True,874.0,0.0,0.0,874.0,False,False,b6_oracle
1550,network_timeout,749.71,0.1961,1,0.0,b2c_new,close,oracle,False,True,749.71,0.0,0.0,749.71,False,False,b6_oracle
1555,network_timeout,1646.76,0.0411,3,0.6,b2c_new,close,oracle,False,True,1646.76,0.0,0.0,1646.76,False,False,b6_oracle
1557,insufficient_funds,5231.61,0.0508,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1566,insufficient_funds,832.35,0.1554,1,0.0,b2c_new,wait,oracle,False,True,832.35,0.0,0.0,832.35,False,False,b6_oracle
1569,network_timeout,837.55,0.1209,1,0.0,b2c_returning,close,oracle,False,True,837.55,0.0,0.0,837.55,False,False,b6_oracle
1570,network_timeout,1355.09,0.0314,1,0.0,b2c_new,retry,oracle,False,True,1355.09,2.0,0.0,1353.09,False,False,b6_oracle
1581,temporary_bank_decline,32623.02,0.4584,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1585,risk_block,856.51,0.2921,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1590,card_expired,6733.17,0.1776,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1596,customer_abandoned,48088.96,0.0715,2,0.3,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1597,card_expired,1277.21,0.1702,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1599,temporary_bank_decline,2854.97,0.0557,1,0.0,b2c_returning,close,oracle,False,True,2854.97,0.0,0.0,2854.97,False,False,b6_oracle
1601,risk_block,3397.45,0.2336,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1604,network_timeout,494.52,0.2644,1,0.0,b2c_new,retry,oracle,False,True,494.52,2.0,0.0,492.52,False,False,b6_oracle
1608,subscription_mandate_fail,2232.15,0.2745,1,0.0,b2c_returning,discount,oracle,False,True,2008.935,0.0,223.21500000000003,2008.935,False,False,b6_oracle
1611,customer_abandoned,1946.9,0.239,1,0.0,b2c_new,close,oracle,False,True,1946.9,0.0,0.0,1946.9,False,False,b6_oracle
1612,temporary_bank_decline,1671.96,0.3467,1,0.0,b2c_new,wait,oracle,False,True,1671.96,0.0,0.0,1671.96,False,False,b6_oracle
1619,customer_abandoned,909.94,0.3576,2,0.3,b2c_new,close,oracle,False,True,909.94,0.0,0.0,909.94,False,False,b6_oracle
1623,temporary_bank_decline,2223.32,0.356,1,0.0,b2c_new,wait,oracle,False,True,2223.32,0.0,0.0,2223.32,False,False,b6_oracle
1627,temporary_bank_decline,2858.18,0.1776,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1629,customer_abandoned,2727.74,0.2232,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1630,temporary_bank_decline,1447.06,0.0737,2,0.3,b2c_new,discount,oracle,False,True,1302.354,0.0,144.706,1302.354,False,False,b6_oracle
1638,insufficient_funds,5327.11,0.2022,1,0.0,b2c_new,close,oracle,False,True,5327.11,0.0,0.0,5327.11,False,False,b6_oracle
1642,risk_block,49660.76,0.1807,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1648,temporary_bank_decline,371.32,0.1633,1,0.0,b2c_new,close,oracle,False,True,371.32,0.0,0.0,371.32,False,False,b6_oracle
1650,card_expired,2847.43,0.1047,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1653,temporary_bank_decline,3826.15,0.0875,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1655,card_expired,2458.04,0.1761,1,0.0,b2c_new,wait,oracle,False,True,2458.04,0.0,0.0,2458.04,False,False,b6_oracle
1658,network_timeout,3165.07,0.2209,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1659,network_timeout,1548.62,0.2153,1,0.0,b2c_new,retry,oracle,False,True,1548.62,2.0,0.0,1546.62,False,False,b6_oracle
1661,temporary_bank_decline,2663.06,0.2904,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1668,insufficient_funds,43288.37,0.2463,1,0.0,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1676,subscription_mandate_fail,1478.01,0.1546,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1700,temporary_bank_decline,721.88,0.0746,3,0.6,b2c_new,discount,oracle,False,True,649.692,0.0,72.188,649.692,False,False,b6_oracle
1705,insufficient_funds,1845.57,0.1669,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1716,insufficient_funds,2559.25,0.1838,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1724,subscription_mandate_fail,1698.17,0.278,3,0.6,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1732,risk_block,1409.35,0.3052,2,0.3,b2c_new,close,oracle,False,True,1409.35,0.0,0.0,1409.35,False,False,b6_oracle
1735,temporary_bank_decline,1221.29,0.1795,1,0.0,b2c_new,discount,oracle,False,True,1099.161,0.0,122.129,1099.161,False,False,b6_oracle
1741,temporary_bank_decline,619.19,0.3332,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1764,temporary_bank_decline,5673.2,0.1471,2,0.3,b2c_returning,reminder,oracle,False,True,5673.2,3.0,0.0,5670.2,False,False,b6_oracle
1779,customer_abandoned,3524.57,0.2257,1,0.0,b2c_new,discount,oracle,False,True,3172.1130000000003,0.0,352.45700000000005,3172.1130000000003,False,False,b6_oracle
1792,temporary_bank_decline,1263.83,0.2093,1,0.0,b2c_new,payment_link,oracle,False,True,1263.83,5.0,0.0,1258.83,False,False,b6_oracle
1808,temporary_bank_decline,3973.61,0.3922,1,0.0,b2c_returning,close,oracle,False,True,3973.61,0.0,0.0,3973.61,False,False,b6_oracle
1820,card_expired,1722.63,0.0817,1,0.0,b2c_new,discount,oracle,False,True,1550.3670000000002,0.0,172.26300000000003,1550.3670000000002,False,False,b6_oracle
1826,temporary_bank_decline,1532.7,0.3003,2,0.3,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1830,temporary_bank_decline,2209.15,0.1943,1,0.0,b2c_returning,retry,oracle,False,True,2209.15,2.0,0.0,2207.15,False,False,b6_oracle
1834,network_timeout,1394.3,0.4523,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1848,temporary_bank_decline,2124.43,0.368,1,0.0,b2c_new,wait,oracle,False,True,2124.43,0.0,0.0,2124.43,False,False,b6_oracle
1880,temporary_bank_decline,828.4,0.0217,1,0.0,b2c_new,wait,oracle,False,True,828.4,0.0,0.0,828.4,False,False,b6_oracle
1883,temporary_bank_decline,725.36,0.1014,1,0.0,b2c_new,close,oracle,False,True,725.36,0.0,0.0,725.36,False,False,b6_oracle
1892,subscription_mandate_fail,5583.27,0.0579,1,0.0,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1894,temporary_bank_decline,3406.81,0.298,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1895,temporary_bank_decline,6451.83,0.3948,1,0.0,b2c_returning,wait,oracle,False,True,6451.83,0.0,0.0,6451.83,False,False,b6_oracle
1902,temporary_bank_decline,2800.0,0.0502,2,0.3,b2c_new,reminder,oracle,False,True,2800.0,3.0,0.0,2797.0,False,False,b6_oracle
1924,risk_block,1111.81,0.1438,2,0.3,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1937,insufficient_funds,2024.64,0.1492,1,0.0,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1940,network_timeout,1049.96,0.1982,1,0.0,b2c_returning,retry,oracle,False,True,1049.96,2.0,0.0,1047.96,False,False,b6_oracle
1945,network_timeout,1650.42,0.1771,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1946,network_timeout,1039.61,0.0796,2,0.3,b2c_new,wait,oracle,False,True,1039.61,0.0,0.0,1039.61,False,False,b6_oracle
1947,temporary_bank_decline,3343.53,0.5616,1,0.0,b2c_new,discount,oracle,False,True,3009.177,0.0,334.35300000000007,3009.177,False,False,b6_oracle
1958,temporary_bank_decline,2851.81,0.1552,1,0.0,b2c_returning,wait,oracle,False,True,2851.81,0.0,0.0,2851.81,False,False,b6_oracle
1960,subscription_mandate_fail,860.08,0.0699,3,0.6,b2c_new,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1962,risk_block,59189.87,0.0897,3,0.6,b2b,wait,oracle,False,False,0.0,0.0,0.0,0.0,True,False,b6_oracle
1974,network_timeout,1249.79,0.3454,3,0.6,b2c_returning,wait,oracle,False,False,0.0,0.0,0.0,0.0,False,False,b6_oracle
1983,customer_abandoned,4437.21,0.0465,1,0.0,b2c_new,payment_link,oracle,False,True,4437.21,5.0,0.0,4432.21,False,False,b6_oracle
1998,network_timeout,139904.76,0.2859,1,0.0,b2b,close,oracle,False,True,139904.76,0.0,0.0,139904.76,True,False,b6_oracle
1999,temporary_bank_decline,541.82,0.2921,2,0.3,b2c_new,payment_link,oracle,False,True,541.82,5.0,0.0,536.82,False,False,b6_oracle
2004,temporary_bank_decline,1694.43,0.2192,2,0.3,b2c_returning,reminder,oracle,False,True,1694.43,3.0,0.0,1691.43,False,False,b6_oracle
